,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
318240,21056,3674,0.0,0.0,0.002415459
318592,21135,9257,0.0,0.0,0.018181818
318800,20875,14460,0.0,0.0,0.004977601
319088,21159,3054,0.0,0.0,0.00536193
319264,21034,16098,0.037974682,0.209302321,0.004770992
319344,21159,19352,0.0,0.0,0.001360544
319360,21001,13831,0.0,0.0,0.0
319376,21079,6957,0.035460994,0.161290318,0.0
321472,21375,393,0.019607844,0.113924049,0.008163265
322352,21070,11573,0.012738854,0.077922076,0.0
323520,21501,17127,0.019867551,0.06666667,0.0
324544,21516,1483,0.0,0.0,0.0
324848,21973,20961,0.009259259,0.021276595,0.0
325056,21808,7317,0.004484305,0.166666672,0.013824885
325136,21593,22395,0.057692308,0.272727281,0.064801179
325152,21816,432,0.032786883,0.083333336,0.010045663
326496,21766,20084,0.01183432,0.037037037,0.005464481
328656,21983,8635,0.007233273,0.307692319,0.0
329424,22265,10571,0.030769231,0.5,0.003614458
329968,21090,17098,0.007092198,0.023255814,0.012552301
329969,21090,18507,0.044943821,0.091954023,0.0
335728,22630,28624,0.06818182,0.150000006,0.024600247
336000,22666,12600,0.013574661,0.243243247,0.0
336528,22395,15834,0.014925373,0.5,0.0
337008,22395,21593,0.057692308,0.272727281,0.064801179
337424,22395,8450,0.055172414,0.380952388,0.036565978
337936,22353,7660,0.003870968,0.333333343,0.0
338944,22395,27880,0.0,0.0,0.009433962
339552,22616,2270,0.010989011,0.200000003,0.0
341600,22630,5794,0.0,0.0,0.001508296
341840,22642,1884,0.001986097,0.100000001,0.012658228
342896,22528,1979,0.004901961,0.333333343,0.0
344896,22593,7027,0.00400534,0.315789461,0.009090909
347040,23072,2130,0.0,0.0,0.00729927
348784,22914,3756,0.012195121,0.034482758,0.003831418
349040,22899,14945,0.05952381,0.169491529,0.010238908
351808,23160,17840,0.0,0.0,0.0
352208,23329,836,0.018518519,0.100000001,0.02
352752,23144,11705,0.0,0.0,0.0
352912,23416,73,0.0,0.0,0.010368664
352944,23253,16801,0.016393442,0.111111112,0.0
354224,23332,14316,0.030303031,0.07692308,0.003965107
354846,23375,20883,0.0,0.0,0.0
355808,23410,28235,0.0,0.0,0.0
356464,23576,23210,0.003076923,0.05882353,0.0
356512,23563,494,0.005221932,0.15384616,0.003225806
356912,23210,23576,0.003076923,0.05882353,0.0
357104,23764,9834,0.003802281,0.008474576,0.0
357216,23495,13638,0.003620273,0.333333343,0.00462963
357217,23495,17645,0.019607844,0.039999999,0.004975124
358432,23197,2907,0.006622517,0.03125,0.0
358544,23417,27639,0.04255319,0.111111112,0.006134969
358608,23332,433,0.027777778,0.181818187,0.003102378
358609,23332,3336,0.056818184,0.166666672,0.00310559
359120,23544,14262,0.069767445,0.166666672,0.002688172
359552,23311,1655,0.103448279,0.219512194,0.0
359936,23576,5040,0.003205128,0.25,0.002263724
360080,23789,6631,0.0171875,0.289473683,0.0
360160,23830,14036,0.0,0.0,0.005952381
360656,23866,73,0.0,0.0,0.001385042
360768,23838,16524,0.015479876,0.125,0.0
361680,24040,73,0.003828484,0.113636367,0.018709075
361681,24040,88,0.011494253,0.022727273,0.023193577
362656,24130,494,0.025641026,0.161764711,0.0
364032,23995,12426,0.0,0.0,0.0
364432,23838,6119,0.005033557,0.130434781,0.0
365216,23919,6015,0.024390243,0.06666667,0.004444445
365328,23972,10,0.039370079,0.075757578,0.001485149
365664,23909,13058,0.023696683,0.178571433,0.0
367168,24521,27048,0.017667845,0.217391297,0.002702703
367344,24346,13638,0.003223207,0.363636374,0.0
367581,23909,1325,0.047619049,0.125,0.01
369056,24514,1257,0.050000001,0.200000003,0.0
370208,24633,19253,0.001407459,0.105263159,0.0
370896,24459,73,0.001566171,0.166666672,0.004310345
370897,24459,27606,0.0,0.0,0.007874016
372240,24334,31082,0.0,0.0,0.006042296
373376,24759,5408,0.034482758,0.071428575,0.003865979
374272,24828,7856,0.029411765,0.0625,0.0
374991,24730,3712,0.010852713,0.349999994,0.001572327
375936,25163,13887,0.0,0.0,0.007843138
376128,25134,12,0.0,0.0,0.002602811
376848,25062,20366,0.0,0.0,0.0
377536,25013,30709,0.037037037,0.090909094,0.010498688
377744,25244,11560,0.050000001,0.166666672,0.0
377776,24467,10036,0.075757578,0.357142866,0.002074689
378528,25197,16726,0.017730497,0.238095239,0.0
381552,24953,1164,0.046082951,0.263157904,0.017241379
385920,25750,28908,0.054545455,0.130434781,0.002808989
388464,25742,8702,0.0,0.0,0.0
388976,25630,12671,0.004962779,0.15384616,0.0
390624,25620,9395,0.019292604,0.428571433,0.003610108
391168,26110,20607,0.029490616,0.180327863,0.0
392976,26143,10,0.0125,0.06666667,0.006730769
393024,25777,16954,0.052631579,0.181818187,0.018796992
393408,26171,14954,0.0,0.0,0.0
393616,26353,4987,0.068965517,0.25,0.0
394108,26082,16599,0.018691588,0.200000003,0.0
394192,25821,73,0.0,0.0,0.009602195
394448,26327,17935,0.0,0.0,0.004830918
395984,26089,16052,0.176470593,0.75,0.0
397088,26295,17825,0.030769231,0.079999998,0.0
397568,26358,1095,0.015625,0.363636374,0.007807808
398032,26223,19539,0.0,0.0,0.022292994
398256,26827,430,0.0,0.0,0.006369427
398752,25781,11469,0.0,0.0,0.0
399376,26591,10080,0.020408163,0.285714298,0.0
399408,26958,4957,0.012244898,0.085714288,0.006896552
400176,26700,437,0.0,0.0,0.003188098
401488,26681,5201,0.05882353,0.25,0.040462427
402032,26850,20488,0.0,0.0,0.003215434
402656,26725,1526,0.021390375,0.307692319,0.015570934
403680,26768,28006,0.012048192,0.100000001,0.004716981
403872,26956,15312,0.03773585,0.333333343,0.0
405120,26898,15551,0.243902445,0.666666687,0.003759399
407232,27202,218,0.057971016,0.114285715,0.007418398
408704,26827,5427,0.003236246,0.023255814,0.024691358
409472,27465,1316,0.0,0.0,0.005847953
410064,27049,5188,0.013986014,0.666666687,0.011673152
410336,27048,24521,0.017667845,0.217391297,0.002702703
410576,27048,11279,0.13439849,0.539622664,0.005681818
411120,26956,765,0.018404908,0.157894731,0.00877193
411168,27514,13638,0.001212611,0.333333343,0.036402568
411728,27048,16600,0.026845638,0.195121944,0.005102041
412576,27566,17013,0.048780486,0.285714298,0.0
415131,27669,17118,0.011111111,0.045454547,0.041666668
416656,27596,5920,0.083333336,0.164705887,0.0
416992,27529,73,0.0,0.0,0.103191487
416993,27529,11051,0.0,0.0,0.030516433
417104,27354,1208,0.0,0.0,0.0
417808,27749,848,0.069444448,0.289855063,0.005836576
417904,27639,23417,0.04255319,0.111111112,0.006134969
421024,27681,5206,0.0,0.0,0.0
421152,27606,24459,0.0,0.0,0.007874016
425568,27843,28522,0.012820513,0.025974026,0.0
427504,28235,23410,0.0,0.0,0.0
427856,27855,4574,0.008064516,0.039999999,0.0
428032,28238,2704,0.094339624,0.178571433,0.005319149
428480,27880,22395,0.0,0.0,0.009433962
428912,28045,16806,0.0,0.0,0.015151516
429088,28006,26768,0.012048192,0.100000001,0.004716981
431376,27907,531,0.0,0.0,0.0
431680,28094,18654,0.0,0.0,0.004936917
432736,28624,22630,0.06818182,0.150000006,0.024600247
433120,27843,13504,0.019753087,0.103896104,0.0
433200,27911,945,0.043478262,0.400000006,0.010443864
436720,28624,3122,0.070588239,0.300000012,0.011152416
438384,28522,27843,0.012820513,0.025974026,0.0
438624,28908,25750,0.054545455,0.130434781,0.002808989
438960,27883,8028,0.142857149,0.5,0.005031446
442512,28727,10080,0.012323944,0.411764711,0.0
447904,29100,20173,0.010676157,0.089552239,0.0
449328,29055,2907,0.008097166,0.033333335,0.0
461712,30392,5945,0.103448279,0.428571433,0.0
463120,29994,3043,0.0,0.0,0.0
466352,30709,25013,0.037037037,0.090909094,0.010498688
467072,31126,10496,0.007677543,0.111111112,0.0
469856,30809,2979,0.017897092,0.114285715,0.0
471648,30564,6522,0.0,0.0,0.0
476080,31082,24334,0.0,0.0,0.006042296
