,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
152304,22265,1043,0.034482758,0.071428575,0.017733989
152560,22679,306,0.07692308,0.333333343,0.0
153232,22574,23711,0.0,0.0,0.01459854
153376,21577,13,0.023809524,0.090909094,0.00340136
154016,22593,7047,0.0,0.0,0.003215434
154160,22441,808,0.07692308,0.222222224,0.0032
154288,23178,7009,0.07692308,0.200000003,0.025263159
155504,21798,28156,0.075000003,0.243243247,0.002527806
155680,23332,19183,0.043478262,0.111111112,0.056255247
155808,22968,278,0.050000001,0.142857149,0.007539411
157376,22836,8922,0.0,0.0,0.01010101
157392,23143,635,0.00862069,0.043478262,0.010510511
157472,23467,28243,0.086956523,0.666666687,0.007326007
157504,24040,7877,0.0,0.0,0.055374593
158368,23982,18550,0.0,0.0,0.010416667
159136,23120,4646,0.0,0.0,0.0
159760,22630,1,0.055555556,0.217391297,0.055070516
159824,22962,3377,0.0,0.0,0.036789298
159904,23287,24811,0.0,0.0,0.0
160395,21944,693,0.027027028,0.052631579,0.014836796
160448,24053,5144,0.0,0.0,0.031358887
162240,24167,25830,0.185185179,0.384615391,0.0
162304,24195,20875,0.181818187,0.444444448,0.004889976
162416,23657,8491,0.027777778,0.055555556,0.004040404
162428,23657,21809,0.192307696,0.416666657,0.002132196
163040,24586,5647,0.0,0.0,0.005405406
163552,24490,26540,0.0,0.0,0.0
163600,24351,8349,0.029411765,0.083333336,0.007340946
163757,23277,5485,0.044117648,0.214285716,0.015384615
163790,23942,999,0.0,0.0,0.012987013
163904,24148,19140,0.130434781,0.360000014,0.07180851
164128,23798,8488,0.0,0.0,0.013192612
164224,24634,569,0.03773585,0.25,0.005714286
164912,24406,14094,0.0,0.0,0.028301887
164944,23967,10707,0.285714298,0.5,0.005524862
165008,23560,942,0.0,0.0,0.006069803
165520,23711,22574,0.0,0.0,0.01459854
165824,24410,6998,0.142857149,0.400000006,0.001776199
166448,24876,2002,0.0,0.0,0.001137656
166656,23983,21407,0.042857144,0.088235296,0.0
167088,24811,10577,0.13333334,0.5,0.0
167089,24811,23287,0.0,0.0,0.0
168496,25409,770,0.02631579,0.052631579,0.004683841
168896,24598,18249,0.25,0.636363626,0.0
169072,25266,1169,0.125,0.25,0.132429615
170224,25349,20737,0.060606062,0.13333334,0.0
171344,25468,27458,0.041666668,0.150000006,0.063829787
171552,25991,28156,0.075471699,0.200000003,0.007425743
172992,25564,0,0.018867925,0.142857149,0.004429679
173152,24989,18770,0.0,0.0,0.0
173344,26129,11560,0.25,0.5,0.001540832
173456,25425,49,0.0,0.0,0.009025271
173968,25504,10157,0.125,0.333333343,0.005976096
174320,25343,14104,0.075471699,0.190476194,0.015625
174608,26311,27642,0.0,0.0,0.0234375
174655,25428,8702,0.071428575,0.25,0.03164557
175136,25101,6346,0.0,0.0,0.010204081
175232,26235,3987,0.162162155,0.600000024,0.0
176496,25881,19548,0.022727273,0.111111112,0.008009153
176816,25575,10156,0.13333334,0.25,0.006060606
176848,25435,2351,0.0,0.0,0.0
177392,25996,4328,0.050000001,0.333333343,0.001620746
178288,26540,24490,0.0,0.0,0.0
179008,27458,25468,0.041666668,0.150000006,0.063829787
179232,26827,22190,0.06666667,0.200000003,0.111531191
179728,26642,1609,0.0,0.0,0.002766252
180399,25830,24167,0.185185179,0.384615391,0.0
180544,26928,11927,0.0,0.0,0.071287125
181296,26435,181,0.166666672,0.333333343,0.0
181968,27092,9465,0.0,0.0,0.0
182288,28198,3554,0.15384616,0.333333343,0.0
182464,26503,5262,0.092307694,0.375,0.01604278
182560,27049,17990,0.0,0.0,0.011560693
182592,26824,126,0.0,0.0,0.011673152
182672,27203,7469,0.0,0.0,0.003685504
182736,26643,14352,0.13636364,0.300000012,0.009140768
183152,27776,900,0.222222224,0.400000006,0.03697997
183312,27007,181,0.0,0.0,0.002059732
184528,27117,20205,0.03846154,0.083333336,0.073929958
184624,28243,23467,0.086956523,0.666666687,0.007326007
184672,27514,6255,0.016393442,0.052631579,0.005758157
184720,27190,9959,0.225806445,0.411764711,0.021390375
184721,27190,11045,0.0625,0.117647059,0.005780347
184722,27190,15402,0.14705883,0.294117659,0.003717472
184723,27190,16584,0.275000006,0.647058845,0.0
184724,27190,3167,0.138888896,0.294117659,0.065217391
184736,27312,7031,0.016666668,0.090909094,0.004901961
184752,27130,14332,0.0,0.0,0.013182675
184832,27642,26311,0.0,0.0,0.0234375
185088,28044,19723,0.0,0.0,0.021582734
185296,28273,705,0.054054055,0.400000006,0.001953125
185360,28156,12824,0.02631579,0.5,0.002926829
185361,28156,14791,0.0,0.0,0.002529084
185362,28156,15108,0.074074075,0.190476194,0.002552323
185363,28156,15642,0.018518519,0.055555556,0.013658537
185408,28156,21798,0.075000003,0.243243247,0.002527806
185409,28156,25991,0.075471699,0.200000003,0.007425743
185424,27744,6165,0.125,0.333333343,0.009584664
185488,28032,16562,0.125,0.25,0.0
