,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
71600,2408,1196,0.007604563,0.285714298,0.007092198
71808,2554,1352,0.030612245,0.065217391,0.0104
71872,2554,4554,0.056179777,0.128205135,0.005376344
71873,2554,4607,0.051813472,0.363636374,0.0
72080,2283,2281,0.0,0.0,0.030612245
72112,2485,156,0.009615385,0.25,0.002412545
72144,2533,49,0.020134227,0.200000003,0.000909918
72160,2177,1264,0.051369864,0.365853667,0.005360825
72208,2467,1114,0.019292604,0.285714298,0.009695291
73008,2664,25,0.075000003,0.75,0.021685904
73136,2690,844,0.039215688,0.079999998,0.0
73664,2694,1264,0.135514021,0.263636351,0.008233842
73728,2583,793,0.204819277,0.809523821,0.030513177
74496,2506,12,0.142857149,0.377777785,0.001050696
74592,2554,2032,0.035211269,0.090909094,0.001881468
74593,2554,2788,0.028846154,0.057692308,0.00656045
74594,2554,2931,0.02631579,0.086956523,0.002862595
74992,2563,3915,0.088888891,0.166666672,0.00742115
75136,2756,68,0.036175709,0.4375,0.0
75296,2484,837,0.102941178,0.197183102,0.007430998
75648,2764,574,0.089855075,0.360465109,0.005988024
75649,2764,675,0.01754386,0.06666667,0.007974936
76016,2645,4493,0.198113203,0.368421048,0.001675042
76112,2820,1220,0.02892562,0.107692309,0.002835539
76384,2408,110,0.031914894,0.272727281,0.004731861
76432,2482,596,0.004815409,0.214285716,0.013296011
76480,2487,182,0.024691358,0.454545468,0.025210084
76528,2867,68,0.016000001,0.5,0.007453416
76960,2715,4596,0.006711409,0.125,0.013392857
77296,2519,811,0.016556291,0.166666672,0.003164557
77376,2635,2278,0.006079027,0.105263159,0.0
78464,2603,265,0.071428575,0.166666672,0.029585799
78465,2603,464,0.030303031,0.0625,0.030878861
79248,2878,3423,0.065789476,0.131578952,0.064220183
79472,2847,209,0.0,0.0,0.0
79600,2864,534,0.017353579,0.400000006,0.0
79712,2681,222,0.104294479,0.447368413,0.0
79792,2764,1264,0.117460318,0.430232555,0.004887984
79997,2632,3131,0.07692308,0.227272734,0.00660066
80272,2530,4190,0.121863797,0.38202247,0.0
80320,2830,2223,0.087866105,0.172131151,0.0
80688,2874,315,0.0,0.0,0.008782936
80704,2899,1565,0.011532125,0.368421048,0.002666667
81024,2764,2002,0.010869565,0.142857149,0.008
82368,2901,1188,0.014018691,0.200000003,0.007462686
82944,2598,1114,0.028938906,0.375,0.008902078
82992,2857,2039,0.015625,0.050000001,0.005940594
83024,2937,12,0.063157894,0.600000024,0.005366726
83360,2694,681,0.029090909,0.126984134,0.002928258
83600,2753,4620,0.0,0.0,0.05905512
83616,2700,1264,0.062937066,0.473684222,0.001716002
83696,2901,24,0.014084507,0.214285716,0.02
83728,2890,3372,0.015037594,0.071428575,0.005747126
83744,2847,1495,0.020905923,0.200000003,0.005347594
83920,2788,2554,0.028846154,0.057692308,0.00656045
83968,2901,2062,0.014150944,0.230769232,0.0
84304,2749,3837,0.0,0.0,0.012345679
84576,2994,538,0.015384615,0.06666667,0.005454545
84608,2820,1785,0.316455692,0.641025662,0.0
85232,3094,4468,0.229885057,0.540540516,0.00308642
85792,2932,354,0.090909094,0.166666672,0.0
86064,2926,764,0.103448279,0.5,0.004662005
87024,3178,12,0.122881353,0.3493976,0.002873563
87025,3178,194,0.044585988,0.086419754,0.00862069
87085,3076,1774,0.025641026,0.055555556,0.0
87088,3034,4556,0.013888889,0.027777778,0.002534854
87408,2911,222,0.100529097,0.287878782,0.021186441
87424,3116,1264,0.029090909,0.470588237,0.002991453
87552,2726,87,0.035532996,0.174999997,0.007480551
87553,2726,98,0.061538462,0.200000003,0.009310987
88320,3169,396,0.012820513,0.033333335,0.0
88336,3078,670,0.138888896,0.324675322,0.0
88448,3039,1264,0.029090909,0.470588237,0.001708671
88544,3009,505,0.119999997,0.272727281,0.000212721
88608,3034,1970,0.0989011,0.243243247,0.006060606
88704,2931,2554,0.02631579,0.086956523,0.002862595
88976,3072,12,0.191666663,0.442307681,0.004899433
89104,2847,247,0.019672131,0.125,0.0125
89520,3254,387,0.024691358,0.095238097,0.000943396
89584,3131,2632,0.07692308,0.227272734,0.00660066
89648,3072,251,0.078947365,0.473684222,0.003971631
89649,3072,322,0.029761905,0.072463766,0.021645023
89696,3242,150,0.105263159,0.222222224,0.007952286
90032,3221,452,0.0,0.0,0.010652463
90368,2881,388,0.025210084,0.166666672,0.01546073
90369,2881,940,0.006711409,0.166666672,0.029133858
90912,2908,940,0.002155172,0.030303031,0.036613271
90960,3264,585,0.056603774,0.150000006,0.00304878
91168,3235,325,0.034782607,0.363636374,0.0
91184,3235,105,0.112244897,0.392857134,0.00591716
91728,3233,1259,0.162790701,0.368421048,0.0
91904,3122,220,0.054545455,0.545454562,0.002766252
92352,3045,1264,0.036630038,0.588235319,0.002964845
92688,3394,96,0.100775197,0.361111104,0.004444445
93088,3423,2878,0.065789476,0.131578952,0.064220183
93280,3471,569,0.036144577,0.157894731,0.018633541
93472,3526,202,0.051401868,0.164179102,0.003773585
93552,3250,1425,0.111111112,0.25,0.048387095
93664,3346,3556,0.100000001,0.227272734,0.014176663
93840,3509,2310,0.052631579,0.125,0.001533742
93952,3423,1152,0.02919708,0.093023255,0.039840639
93968,2997,373,0.15625,0.454545468,0.005847953
94240,3621,1715,0.080188677,0.276422769,0.0
94320,3396,864,0.158730164,0.357142866,0.025365103
94864,3615,860,0.010362694,0.222222224,0.0
94910,3537,1264,0.01980198,0.139534891,0.005904682
95024,3261,4468,0.209756091,0.398148149,0.005791506
95200,3496,508,0.0,0.0,0.006906077
95248,3592,4579,0.0,0.0,0.007722008
95440,3660,485,0.029239766,0.277777791,0.007194245
95760,2842,3372,0.033783782,0.108695649,0.0
95761,2845,2112,0.003663004,0.142857149,0.038793102
96096,3446,675,0.00952381,0.033333335,0.00349345
96128,3520,1220,0.005181347,0.100000001,0.005405406
96368,3252,1565,0.02618658,0.5,0.01
97808,3496,4415,0.069252081,0.182481751,0.012048192
99392,3749,3837,0.044444446,0.142857149,0.010869565
99584,3826,1819,0.00192123,0.095238097,0.005830904
100128,3399,296,0.0,0.0,0.0
100624,3654,681,0.069444448,0.357142866,0.0
101136,3556,3346,0.100000001,0.227272734,0.014176663
101264,3738,25,0.017699115,0.051282052,0.007535461
101280,3658,4261,0.034482758,0.5,0.012468828
101312,3640,1220,0.010810811,0.666666687,0.004524887
101488,3818,68,0.02617801,0.434782594,0.003738318
101808,3713,940,0.002272727,0.111111112,0.036170214
102016,3811,1527,0.074829929,0.219999999,0.009036144
102048,3577,2112,0.025078369,0.13333334,0.011111111
102160,3921,1648,0.082568809,0.321428567,0.014184397
102400,3678,35,0.0,0.0,0.0
102704,3806,2118,0.03125,0.06666667,0.00795756
102752,3372,2842,0.033783782,0.108695649,0.0
102753,3372,2890,0.015037594,0.071428575,0.005747126
102976,3615,1945,0.056122448,0.523809552,0.003058104
103376,3549,87,0.036363635,0.125,0.000922793
105152,3804,87,0.148000002,0.300813019,0.004587156
105456,4142,674,0.015957447,0.473684222,0.013888889
105936,3972,110,0.033333335,0.090909094,0.005577689
105937,3972,49,0.041666668,0.200000003,0.00623608
106000,3623,4137,0.0,0.0,0.0
107552,3911,1791,0.017094018,0.050000001,0.00310559
108112,3915,2563,0.088888891,0.166666672,0.00742115
108256,3537,61,0.014925373,0.039999999,0.002770083
108257,3537,315,0.0,0.0,0.006587615
108944,3730,574,0.023333333,0.411764711,0.0
108976,3866,1264,0.055555556,0.421052635,0.011720385
109520,4137,3623,0.0,0.0,0.0
109568,3855,837,0.050632913,0.112676054,0.002254791
109664,4107,12,0.053097345,0.214285716,0.000263644
109920,4137,574,0.119496852,0.575757563,0.006726457
110044,4215,194,0.064220183,0.200000003,0.003968254
110368,3837,2749,0.0,0.0,0.012345679
110369,3837,3749,0.044444446,0.142857149,0.010869565
110448,4169,87,0.117647059,0.48888889,0.006235154
110752,4300,940,0.008583691,0.105263159,0.01173709
110864,3776,2039,0.033333335,0.117647059,0.00295858
111616,3992,159,0.105769232,0.478260875,0.002684564
111712,4021,105,0.06779661,0.571428597,0.02503477
111713,4021,222,0.033112582,0.357142866,0.053046595
111776,4081,769,0.006451613,0.021739131,0.003984064
111856,4222,1139,0.173913047,0.444444448,0.0
111888,3972,4585,0.011764706,0.03846154,0.0
111968,4248,325,0.093023255,0.285714298,0.002918856
112208,4043,675,0.01923077,0.043478262,0.002916302
112288,4196,1785,0.214285716,0.413793117,0.0
112416,4190,2530,0.121863797,0.38202247,0.0
112544,4151,675,0.050583657,0.433333337,0.002328967
112672,4056,279,0.023255814,0.05882353,0.017391304
112688,4328,108,0.051282052,0.100000001,0.023745919
112864,4081,569,0.079268292,0.194029853,0.020782396
113248,4273,665,0.1640625,0.456521749,0.0
113792,4052,382,0.042016808,0.263157904,0.001015744
114112,4261,3658,0.034482758,0.5,0.012468828
114272,4179,724,0.073684208,0.583333313,0.0
114912,4511,182,0.009389671,0.108108111,0.039473683
114992,4331,2148,0.045081966,0.523809552,0.004694836
115056,4193,724,0.002624672,0.045454547,0.005042017
115152,4554,2554,0.056179777,0.128205135,0.005376344
115392,4468,1143,0.212560385,0.396396399,0.011811024
115440,4361,2491,0.133757964,0.381818175,0.008053691
115792,4179,2164,0.672131121,0.854166687,0.008130081
115824,4331,12,0.16853933,0.32967034,0.003907267
115825,4331,68,0.230612248,0.482905984,0.001893939
115856,3880,315,0.029850746,0.13333334,0.005208333
116208,4468,808,0.046357617,0.388888896,0.016331658
116480,4250,1527,0.023809524,0.055555556,0.012285012
116604,4289,809,0.075949363,0.206896558,0.006369427
116704,4415,3496,0.069252081,0.182481751,0.012048192
116784,4596,2715,0.006711409,0.125,0.013392857
117344,4585,1038,0.222222224,0.444444448,0.002994012
117360,4493,2645,0.198113203,0.368421048,0.001675042
117472,4495,1462,0.014354067,0.044776119,0.003003003
117552,4556,3034,0.013888889,0.027777778,0.002534854
117680,4507,12,0.143478259,0.407407403,0.005200208
117696,4331,2677,0.084142394,0.257425755,0.015151516
117792,4467,414,0.011764706,0.0625,0.000539084
118032,4585,3972,0.011764706,0.03846154,0.0
118096,4620,562,0.0,0.0,0.010928961
118097,4620,2753,0.0,0.0,0.05905512
118112,4142,81,0.049423393,0.361445785,0.004313444
118113,4142,109,0.148031503,0.537142873,0.001587302
118160,4579,3592,0.0,0.0,0.007722008
118192,4273,87,0.155844152,0.349514574,0.004544077
118240,4539,81,0.132231399,0.296296299,0.000742391
118288,4468,3094,0.229885057,0.540540516,0.00308642
118289,4468,3261,0.209756091,0.398148149,0.005791506
118304,4331,109,0.206489682,0.400000006,0.008090615
118305,4331,194,0.043046359,0.160493821,0.012711864
118336,4574,693,0.025641026,0.111111112,0.003236246
118368,4455,1688,0.093333334,0.170731708,0.032258064
118461,4455,109,0.043478262,0.219512194,0.004
118496,4468,87,0.381818175,0.600000024,0.021325648
118497,4468,278,0.090425529,0.261538476,0.010029498
118512,4643,1941,0.032967035,0.162162155,0.0
118528,4644,2207,0.03305785,0.105263159,0.0
118560,4618,1964,0.057692308,0.13636364,0.012711864
118576,4607,2554,0.051813472,0.363636374,0.0
118672,4396,569,0.114285715,0.727272749,0.003690037
118702,4468,2004,0.07333333,0.523809552,0.005597015
118704,4517,864,0.03846154,0.222222224,0.0072
118720,4295,83,0.004081632,0.071428575,0.004459309
118736,4618,388,0.062015504,0.24242425,0.00505476
