,source,target
14129,3590,224
14130,3590,810
14131,3590,1531
14132,3590,434
14133,3590,2737
14134,3590,2709
14135,3590,1158
14136,3590,1895
14137,3590,1013
14138,3590,635
14139,3590,2168
14140,3590,2764
14141,3590,2409
14142,3590,276
14143,3590,1489
14144,3590,1431
14145,3590,3044
14146,3590,2153
14147,3590,1548
14148,3590,2728
14149,3590,2424
14150,3590,751
14151,3590,2661
14152,3142,3048
14153,3142,2464
14154,3142,1095
14155,3142,2654
14156,3142,846
14157,3142,45
14158,3142,1649
14159,3142,920
14160,3142,1144
14161,3142,1761
14162,3142,760
14163,3142,2534
14164,3142,1108
14165,3142,635
14166,3142,3054
14167,3142,2384
14168,3142,803
14169,3142,436
14170,3142,2169
14171,3142,2645
14172,3142,502
14173,1092,2352
14174,1092,509
14175,1092,396
14176,1092,543
14177,1092,653
14178,1092,2033
14179,1092,2396
14180,1092,920
14181,1092,1907
14182,1092,2185
14183,1092,2538
14184,1092,588
14185,1092,257
14186,1092,635
14187,1092,569
14188,1092,1796
14189,1092,2645
14190,1092,1213
14191,1092,69
14192,1092,1876
14193,4853,515
14194,4853,294
14195,4853,629
14196,4853,653
14197,4853,1569
14198,4853,48
14199,4853,920
14200,4853,224
14201,4853,810
14202,4853,23
14203,4853,434
14204,4853,1764
14205,4853,569
14206,4853,1245
14207,4853,2424
14208,4853,2737
14209,4853,2734
14210,4974,2846
14211,4974,619
14212,4974,2833
14213,4974,653
14214,4974,1076
14215,4974,2928
14216,4974,920
14217,4974,224
14218,4974,810
14219,4974,23
14220,4974,635
14221,4974,318
14222,4974,821
14223,4974,2645
14224,4974,2424
14225,4974,2737
14226,4974,2184
14227,4974,751
14228,4214,3048
14229,4214,1565
14230,4214,333
14231,4214,2873
14232,4214,2323
14233,4214,2291
14234,4214,653
14235,4214,920
14236,4214,224
14237,4214,810
14238,4214,1531
14239,4214,1195
14240,4214,2737
14241,4214,2479
14242,4214,2168
14243,4214,855
14244,4214,2362
14245,4214,704
14246,4214,1762
14247,4214,276
14248,4214,2424
14249,4214,1431
14250,4214,2153
14251,4214,540
14252,4214,1028
14253,4214,1147
14254,4214,3057
14255,2181,2665
14256,2181,221
14257,2181,2801
14258,2181,1047
14259,2181,1781
14260,2181,1649
14261,2181,920
14262,2181,224
14263,2181,810
14264,2181,2201
14265,2181,588
14266,2181,257
14267,2181,1013
14268,2181,2764
14269,2181,1796
14270,2181,2645
14271,2181,2169
14272,2181,1213
14273,2181,946
14274,2181,751
14275,6280,1951
14276,6280,3152
14277,6280,1513
14278,6280,2928
14279,6280,188
14280,6280,757
14281,6280,920
14282,6280,1907
14283,6280,2185
14284,6280,358
14285,6280,569
14286,6280,2384
14287,3766,1726
14288,3766,2060
14289,3766,1053
14290,3766,653
14291,3766,1944
14292,3766,2063
14293,3766,920
14294,3766,224
14295,3766,3097
14296,3766,27
14297,3766,257
14298,3766,1895
14299,3766,3054
14300,3766,2902
14301,3766,1228
14302,3766,584
14303,3766,2656
14304,3766,436
14305,3766,2178
14306,1223,2248
14307,1223,684
14308,1223,2984
14309,1223,846
14310,1223,740
14311,1223,861
14312,1223,920
14313,1223,1907
14314,1223,2185
14315,1223,2538
14316,1223,635
14317,1223,139
14318,1223,276
14319,1223,2424
14320,1223,2737
14321,1738,2248
14322,1738,1417
14323,1738,29
14324,1738,319
14325,1738,653
14326,1738,2063
14327,1738,920
14328,1738,224
14329,1738,3097
14330,1738,1889
14331,1738,635
14332,1738,2645
14333,1738,1387
14334,860,1449
14335,860,166
14336,860,1902
14337,860,559
14338,860,861
14339,860,2378
14340,860,757
14341,860,920
14342,860,224
14343,860,810
14344,860,2125
14345,860,276
14346,860,2384
14347,5872,194
14348,5872,1222
14349,5872,1538
14350,5872,861
14351,5872,2845
14352,5872,861
14353,5872,920
14354,5872,224
14355,5872,3097
14356,5872,706
14357,5872,2549
14358,5872,2524
14359,5872,139
14360,5872,569
14361,5872,83
14362,5872,2362
14363,5872,2501
14364,5872,802
14365,2772,839
14366,2772,911
14367,2772,1508
14368,2772,507
14369,2772,2323
14370,2772,2215
14371,2772,2928
14372,2772,920
14373,2772,1907
14374,2772,1612
14375,2772,2146
14376,2772,1656
14377,2772,2936
14378,2772,928
14379,2772,569
14380,2772,2384
14381,2772,2362
14382,2772,3044
14383,2772,1028
14384,2772,1147
14385,2607,308
14386,2607,3152
14387,2607,829
14388,2607,1202
14389,2607,861
14390,2607,2517
14391,2607,1649
14392,2607,920
14393,2607,1907
14394,2607,2185
14395,2607,2538
14396,2607,1656
14397,2607,569
14398,2607,2645
14399,2607,3044
14400,2607,2424
14401,2607,2737
14402,2607,2734
14403,5680,1521
14404,5680,1535
14405,5680,1081
14406,5680,861
14407,5680,152
14408,5680,1649
14409,5680,920
14410,5680,224
14411,5680,810
14412,5680,3135
14413,5680,635
14414,5680,1147
14415,5680,2645
14416,5680,440
14417,892,1234
14418,892,3152
14419,892,128
14420,892,991
14421,892,861
14422,892,2378
14423,892,2063
14424,892,920
14425,892,224
14426,892,810
14427,892,277
14428,892,1074
14429,892,1895
14430,892,1013
14431,892,2936
14432,892,635
14433,892,3054
14434,892,2384
14435,892,2764
14436,892,430
14437,892,2760
14438,892,2656
14439,892,318
14440,892,802
14441,892,2424
14442,892,436
14443,892,2737
14444,892,2677
14445,892,2184
14446,892,2178
14447,892,2661
14448,2028,2598
14449,2028,2918
14450,2028,9
14451,2028,1911
14452,2028,2928
14453,2028,1659
14454,2028,2323
14455,2028,920
14456,2028,1907
14457,2028,1612
14458,2028,795
14459,2028,2960
14460,2028,929
14461,2028,3019
14462,2028,569
14463,2028,704
14464,2028,2645
14465,2028,821
14466,2028,69
14467,2028,1876
14468,1278,3068
14469,1278,684
14470,1278,1902
14471,1278,861
14472,1278,425
14473,1278,846
14474,1278,920
14475,1278,224
14476,1278,810
14477,1278,1428
14478,1278,486
14479,1278,2424
14480,1278,2502
14481,1278,2737
14482,1202,1133
14483,1202,1618
14484,1202,794
14485,1202,658
14486,1202,653
14487,1202,1304
14488,1202,2063
14489,1202,920
14490,1202,224
14491,1202,810
14492,1202,1369
14493,1202,635
14494,1202,276
14495,1202,2645
14496,2429,1521
14497,2429,421
14498,2429,1798
14499,2429,861
14500,2429,1955
14501,2429,3164
14502,2429,920
14503,2429,1907
14504,2429,1612
14505,2429,795
14506,2429,139
14507,2429,569
14508,2429,2384
14509,2429,3070
14510,2429,2734
14511,6442,438
14512,6442,911
14513,6442,628
14514,6442,2928
14515,6442,1929
14516,6442,1085
14517,6442,920
14518,6442,224
14519,6442,810
14520,6442,411
14521,6442,1656
14522,6442,2424
14523,6442,2709
14524,6442,2737
14525,2273,2858
14526,2273,378
14527,2273,1011
14528,2273,846
14529,2273,815
14530,2273,2003
14531,2273,920
14532,2273,1907
14533,2273,1612
14534,2273,795
14535,2273,635
14536,2273,1856
14537,2273,276
14538,2273,2424
14539,2273,2737
14540,2273,2409
14541,2273,2661
14542,3603,1133
14543,3603,1222
14544,3603,955
14545,3603,2186
14546,3603,2928
14547,3603,1929
14548,3603,653
14549,3603,920
14550,3603,224
14551,3603,810
14552,3603,1369
14553,3603,1764
14554,3603,569
14555,3603,2061
14556,3603,1245
14557,3603,768
14558,3603,2424
14559,3603,2737
14560,3603,1505
14561,3694,1726
14562,3694,2770
14563,3694,1902
14564,3694,1894
14565,3694,3084
14566,3694,934
14567,3694,2928
14568,3694,920
14569,3694,224
14570,3694,810
14571,3694,1369
14572,3694,2549
14573,3694,2524
14574,3694,2936
14575,3694,635
14576,3694,83
14577,3694,569
14578,3694,2384
14579,3694,608
14580,3694,2501
14581,3694,821
14582,3694,276
14583,3694,1431
14584,4285,1133
14585,4285,476
14586,4285,1902
14587,4285,861
14588,4285,2611
14589,4285,48
14590,4285,920
14591,4285,224
14592,4285,810
14593,4285,1259
14594,4285,1607
14595,4285,928
14596,4285,569
14597,4285,2384
14598,4285,1530
14599,1623,1521
14600,1623,421
14601,1623,1351
14602,1623,450
14603,1623,1047
14604,1623,2690
14605,1623,2063
14606,1623,920
14607,1623,1907
14608,1623,1612
14609,1623,795
14610,1623,139
14611,1623,2914
14612,1034,1133
14613,1034,221
14614,1034,936
14615,1034,567
14616,1034,2394
14617,1034,653
14618,1034,359
14619,1034,2282
14620,1034,920
14621,1034,1907
14622,1034,1612
14623,1034,316
14624,1034,1548
14625,1034,3051
14626,1034,1525
14627,1034,3044
14628,1034,2362
14629,5191,1948
14630,5191,3152
14631,5191,642
14632,5191,1725
14633,5191,48
14634,5191,2372
14635,5191,1085
14636,5191,920
14637,5191,1907
14638,5191,2302
14639,5191,896
14640,5191,1656
14641,5191,1147
14642,5191,635
14643,5191,1481
14644,5191,440
14645,2600,1554
14646,2600,1417
14647,2600,51
14648,2600,1316
14649,2600,2965
14650,2600,846
14651,2600,3003
14652,2600,2282
14653,2600,920
14654,2600,1144
14655,2600,1761
14656,2600,760
14657,2600,588
14658,2600,257
14659,2600,929
14660,2600,139
14661,2600,569
14662,2600,2362
14663,2600,1762
14664,2600,1796
14665,2600,1213
14666,2600,69
14667,2949,454
14668,2949,1222
14669,2949,2801
14670,2949,1412
14671,2949,653
14672,2949,1304
14673,2949,2063
14674,2949,920
14675,2949,224
14676,2949,810
14677,2949,1108
14678,2949,635
14679,2949,3054
14680,2949,803
14681,2949,276
14682,2949,2645
14683,2949,2424
14684,2949,436
14685,2949,2737
14686,2949,502
14687,2949,1147
14688,4180,670
14689,4180,1079
14690,4180,2453
14691,4180,2928
14692,4180,2694
14693,4180,48
14694,4180,920
14695,4180,224
14696,4180,3097
14697,4180,2151
14698,4180,2549
14699,4180,2524
14700,4180,257
14701,4180,2936
14702,4180,83
14703,4180,569
14704,4180,2501
14705,4180,2130
14706,4180,2661
14707,2025,1554
14708,2025,1713
14709,2025,2801
14710,2025,2928
14711,2025,1126
14712,2025,1649
14713,2025,920
14714,2025,224
14715,2025,810
14716,2025,1369
14717,2025,2912
14718,2025,929
14719,2025,569
14720,2025,704
14721,2025,3051
14722,2025,276
14723,2025,2645
14724,2025,3044
14725,2025,2424
14726,2025,2737
14727,2025,69
14728,2025,1525
14729,471,1121
14730,471,2864
14731,471,1936
14732,471,2850
14733,471,2928
14734,471,1929
14735,471,2063
14736,471,920
14737,471,224
14738,471,810
14739,471,531
14740,471,1607
14741,471,928
14742,471,569
14743,471,1530
14744,471,1509
14745,471,1505
14746,279,454
14747,279,2864
14748,279,2310
14749,279,743
14750,279,961
14751,279,653
14752,279,1262
14753,279,846
14754,279,920
14755,279,224
14756,279,3097
14757,279,2363
14758,279,588
14759,279,1195
14760,279,257
14761,279,1895
14762,279,139
14763,279,3054
14764,279,569
14765,279,2178
14766,279,608
14767,279,2656
14768,279,2362
14769,279,1796
14770,279,802
14771,279,436
14772,279,821
14773,279,1213
14774,279,3057
14775,279,751
14776,1075,2605
14777,1075,433
14778,1075,1901
14779,1075,2928
14780,1075,2607
14781,1075,2063
14782,1075,920
14783,1075,224
14784,1075,2867
14785,1075,417
14786,1075,588
14787,1075,1489
14788,1075,569
14789,1075,2362
14790,3412,1051
14791,3412,509
14792,3412,861
14793,3412,213
14794,3412,48
14795,3412,920
14796,3412,1907
14797,3412,2185
14798,3412,2538
14799,3412,588
14800,3412,257
14801,3412,1387
14802,3412,1796
14803,3412,2645
14804,3412,2424
14805,3412,2737
14806,3412,1213
14807,3128,2858
14808,3128,2770
14809,3128,340
14810,3128,3133
14811,3128,846
14812,3128,45
14813,3128,2928
14814,3128,920
14815,3128,1907
14816,3128,2185
14817,3128,384
14818,3128,3044
14819,1205,515
14820,1205,221
14821,1205,787
14822,1205,349
14823,1205,2928
14824,1205,920
14825,1205,224
14826,1205,3097
14827,1205,1889
14828,1205,1074
14829,1205,2990
14830,1205,2936
14831,1205,569
14832,1205,2384
14833,1205,430
14834,1205,1231
14835,1205,2760
14836,1205,802
14837,1205,1113
14838,1205,3044
14839,1205,763
14840,2850,3040
14841,2850,2060
14842,2850,1611
14843,2850,861
14844,2850,68
14845,2850,2282
14846,2850,920
14847,2850,224
14848,2850,3097
14849,2850,1306
14850,2850,1108
14851,2850,3054
14852,2850,569
14853,2850,608
14854,2850,803
14855,2850,859
14856,2850,1570
14857,2850,436
14858,2850,2645
14859,2850,502
14860,194,2352
14861,194,2446
14862,194,787
14863,194,2448
14864,194,861
14865,194,2611
14866,194,2282
14867,194,920
14868,194,224
14869,194,810
14870,194,23
14871,194,2385
14872,194,2936
14873,194,2384
14874,194,460
14875,194,2790
14876,194,2645
14877,194,2424
14878,194,2737
14879,5459,2347
14880,5459,307
14881,5459,51
14882,5459,744
14883,5459,989
14884,5459,861
14885,5459,800
14886,5459,1347
14887,5459,48
14888,5459,1436
14889,5459,920
14890,5459,1907
14891,5459,1612
14892,5459,2327
14893,5459,1108
14894,5459,3054
14895,5459,569
14896,5459,803
14897,5459,436
14898,5459,502
14899,5459,1147
14900,3930,515
14901,3930,168
14902,3930,1902
14903,3930,2757
14904,3930,861
14905,3930,2378
14906,3930,2063
14907,3930,920
14908,3930,224
14909,3930,810
14910,3930,2057
14911,3930,2962
14912,3930,2728
14913,3930,569
14914,3930,822
14915,3930,276
14916,739,1951
14917,739,2770
14918,739,2860
14919,739,861
14920,739,1955
14921,739,757
14922,739,920
14923,739,224
14924,739,810
14925,739,1048
14926,739,588
14927,739,257
14928,739,1013
14929,739,1362
14930,739,2764
14931,739,1796
14932,739,276
14933,739,2424
14934,739,2737
14935,739,1213
14936,739,390
14937,5767,2858
14938,5767,2770
14939,5767,1902
14940,5767,2323
14941,5767,1419
14942,5767,757
14943,5767,920
14944,5767,224
14945,5767,810
14946,5767,18
14947,5767,139
14948,5767,569
14949,5767,1525
14950,5767,1912
14951,1036,1948
14952,1036,421
14953,1036,955
14954,1036,846
14955,1036,612
14956,1036,861
14957,1036,920
14958,1036,224
14959,1036,810
14960,1036,18
14961,1036,2936
14962,1036,635
14963,1036,2384
14964,1036,318
14965,1036,2645
14966,1036,276
14967,1036,2424
14968,1036,2737
14969,1036,2184
14970,1589,2554
14971,1589,476
14972,1589,3081
14973,1589,2323
14974,1589,2658
14975,1589,2063
14976,1589,920
14977,1589,224
14978,1589,3097
14979,1589,1997
14980,1589,588
14981,1589,2534
14982,1589,257
14983,1589,569
14984,1589,2384
14985,1589,608
14986,1589,3051
14987,1589,1796
14988,1589,2645
14989,1589,3044
14990,1589,2424
14991,1589,2737
14992,1589,1213
14993,3947,89
14994,3947,2464
14995,3947,1902
14996,3947,861
14997,3947,2476
14998,3947,2003
14999,3947,2814
15000,3947,119
15001,3947,451
15002,3947,957
15003,3947,318
15004,3947,2645
15005,3947,2184
15006,3947,1387
15007,6441,1133
15008,6441,2060
15009,6441,955
15010,6441,1865
15011,6441,861
15012,6441,48
15013,6441,920
15014,6441,224
15015,6441,810
15016,6441,1786
15017,6441,2737
15018,6441,2709
15019,6441,2912
15020,6441,1013
15021,6441,635
15022,6441,2168
15023,6441,2764
15024,6441,822
15025,6441,276
15026,6441,2645
15027,6441,2424
15028,6441,2153
15029,6441,2728
15030,6441,1525
15031,1973,3048
15032,1973,2918
15033,1973,2256
15034,1973,632
15035,1973,989
15036,1973,846
15037,1973,35
15038,1973,3045
15039,1973,2814
15040,1973,2922
15041,1973,2293
15042,1973,354
15043,1973,1570
15044,1973,569
15045,1973,1525
15046,1973,859
15047,1973,2362
15048,5778,308
15049,5778,3152
15050,5778,1513
15051,5778,2323
15052,5778,1963
15053,5778,2928
15054,5778,920
15055,5778,1907
15056,5778,1612
15057,5778,795
15058,5778,569
15059,4831,1051
15060,4831,2918
15061,4831,629
15062,4831,653
15063,4831,1569
15064,4831,2063
15065,4831,920
15066,4831,1907
15067,4831,2185
15068,4831,2538
15069,4831,2549
15070,4831,2524
15071,4831,139
15072,4831,569
15073,4831,83
15074,4831,2501
15075,4831,2645
15076,4831,1548
15077,4831,1525
15078,2918,2554
15079,2918,2142
15080,2918,1902
15081,2918,2105
15082,2918,861
15083,2918,2611
15084,2918,1281
15085,2918,2814
15086,2918,119
15087,2918,451
15088,2918,957
15089,2918,588
15090,2918,257
15091,2918,1794
15092,2918,1691
15093,2918,2168
15094,2918,2384
15095,2918,1796
15096,2918,318
15097,2918,276
15098,2918,2153
15099,2918,1213
15100,2918,1627
15101,2918,2184
15102,4520,438
15103,4520,378
15104,4520,1665
15105,4520,2323
15106,4520,1271
15107,4520,861
15108,4520,920
15109,4520,224
15110,4520,3097
15111,4520,686
15112,4520,86
15113,4520,257
15114,4520,1606
15115,4520,569
15116,4520,822
15117,4520,2180
15118,4520,276
15119,4520,2728
15120,4520,2677
15121,4520,1525
15122,4520,2130
15123,4520,440
15124,1694,2598
15125,1694,2465
15126,1694,1798
15127,1694,861
15128,1694,213
15129,1694,2063
15130,1694,920
15131,1694,1907
15132,1694,1612
15133,1694,795
15134,1694,1013
15135,1694,635
15136,1694,2764
15137,1694,1914
15138,1694,768
15139,1694,1113
15140,1694,946
15141,1144,89
15142,1144,1713
15143,1144,1350
15144,1144,327
15145,1144,861
15146,1144,420
15147,1144,846
15148,1144,920
15149,1144,224
15150,1144,3097
15151,1144,2151
15152,1144,588
15153,1144,2732
15154,1144,1796
15155,1144,1213
15156,1144,257
15157,2652,1726
15158,2652,2465
15159,2652,2310
15160,2652,743
15161,2652,680
15162,2652,653
15163,2652,48
15164,2652,920
15165,2652,1907
15166,2652,1612
15167,2652,316
15168,2652,3088
15169,2652,802
15170,2652,751
15171,1180,1521
15172,1180,421
15173,1180,1902
15174,1180,589
15175,1180,861
15176,1180,2611
15177,1180,2003
15178,1180,920
15179,1180,224
15180,1180,810
15181,1180,2201
15182,1180,1108
15183,1180,1895
15184,1180,3054
15185,1180,2384
15186,1180,803
15187,1180,2656
15188,1180,436
15189,1180,2424
15190,1180,2737
15191,1180,502
15192,1180,2178
15193,3700,1554
15194,3700,1191
15195,3700,1867
15196,3700,861
15197,3700,2378
15198,3700,1085
15199,3700,920
15200,3700,224
15201,3700,810
15202,3700,876
15203,3700,1013
15204,3700,2764
15205,3700,318
15206,3700,2645
15207,3700,768
15208,3700,2184
15209,3700,2734
15210,4071,2347
15211,4071,911
15212,4071,62
15213,4071,846
15214,4071,691
15215,4071,2814
15216,4071,119
15217,4071,451
15218,4071,3112
15219,4071,3161
15220,5938,454
15221,5938,509
15222,5938,2307
15223,5938,353
15224,5938,861
15225,5938,1320
15226,5938,1085
15227,5938,920
15228,5938,1907
15229,5938,1612
15230,5938,795
15231,5938,768
15232,5938,2737
15233,5938,3044
15234,5938,2424
15235,271,515
15236,271,294
15237,271,1902
15238,271,2714
15239,271,861
15240,271,837
15241,271,2063
15242,271,920
15243,271,224
15244,271,810
15245,271,2569
15246,271,1656
15247,271,2534
15248,271,2936
15249,271,2962
15250,271,569
15251,271,2384
15252,271,608
15253,271,2362
15254,271,1608
15255,271,802
15256,271,2424
15257,271,2737
15258,271,1028
15259,2631,839
15260,2631,2770
15261,2631,955
15262,2631,861
15263,2631,68
15264,2631,861
15265,2631,920
15266,2631,224
15267,2631,2867
15268,2631,2037
15269,2631,1108
15270,2631,1387
15271,2631,3054
15272,2631,2168
15273,2631,2902
15274,2631,803
15275,2631,276
15276,2631,436
15277,2631,2153
15278,2631,502
15279,2631,1147
15280,4784,839
15281,4784,433
15282,4784,955
15283,4784,2323
15284,4784,1419
15285,4784,757
15286,4784,920
15287,4784,224
15288,4784,810
15289,4784,18
15290,4784,2645
15291,4784,53
15292,4784,2737
15293,4784,1028
15294,4784,257
15295,4784,2912
15296,4784,2960
15297,4784,569
15298,4784,2362
15299,4784,1245
15300,4784,2424
15301,4784,1525
15302,4784,83
15303,4784,1796
15304,4784,276
15305,4784,588
15306,4784,2549
15307,4784,2524
15308,4784,1764
15309,4784,2501
15310,4784,1213
15311,4784,3019
15312,4784,3057
15313,2688,308
15314,2688,3152
15315,2688,2797
15316,2688,2928
15317,2688,1653
15318,2688,3164
15319,2688,920
15320,2688,224
15321,2688,3097
15322,2688,1889
15323,2688,2534
15324,2688,2660
15325,2688,1895
15326,2688,635
15327,2688,569
15328,2688,3044
15329,2688,2914
15330,2688,751
15331,5271,2665
15332,5271,433
15333,5271,1792
15334,5271,653
15335,5271,474
15336,5271,757
15337,5271,2814
15338,5271,2922
15339,5271,2293
15340,5271,588
15341,5271,1764
15342,5271,257
15343,5271,1387
15344,5271,569
15345,5271,2724
15346,5271,1796
15347,5271,1245
15348,5271,2424
15349,5271,2737
15350,5271,1213
15351,3179,1948
15352,3179,3152
15353,3179,2310
15354,3179,846
15355,3179,1340
15356,3179,2282
15357,3179,920
15358,3179,224
15359,3179,3097
15360,3179,329
15361,3179,635
15362,3179,569
15363,3179,2362
15364,3179,2424
15365,3179,2737
15366,3179,751
15367,3890,3048
15368,3890,1670
15369,3890,499
15370,3890,861
15371,3890,653
15372,3890,920
15373,3890,1907
15374,3890,1612
15375,3890,795
15376,3890,1656
15377,3890,1669
15378,3890,569
15379,3890,2168
15380,3890,2362
15381,6458,1550
15382,6458,1417
15383,6458,1902
15384,6458,653
15385,6458,1076
15386,6458,2003
15387,6458,920
15388,6458,224
15389,6458,3097
15390,6458,1578
15391,6458,2549
15392,6458,2524
15393,6458,1387
15394,6458,527
15395,6458,635
15396,6458,83
15397,6458,569
15398,6458,2724
15399,6458,608
15400,6458,276
15401,6458,2645
15402,6458,2424
15403,6458,802
15404,6458,2737
15405,6458,2501
15406,6458,768
15407,6458,636
15408,6458,751
15409,5757,2846
15410,5757,421
15411,5757,787
15412,5757,2323
15413,5757,1419
15414,5757,48
15415,5757,920
15416,5757,224
15417,5757,3097
15418,5757,1306
15419,5757,1607
15420,5757,1013
15421,5757,139
15422,5757,569
15423,5757,928
15424,5757,2764
15425,5757,276
15426,5757,1530
15427,5757,763
15428,3138,1726
15429,3138,1222
15430,3138,2140
15431,3138,861
15432,3138,2200
15433,3138,48
15434,3138,920
15435,3138,224
15436,3138,810
15437,3138,2536
15438,3138,1656
15439,3138,1764
15440,3138,2962
15441,3138,1843
15442,3138,569
15443,3138,2168
15444,3138,1856
15445,3138,2356
15446,3138,276
15447,3138,1245
15448,3138,2153
15449,3138,2679
15450,3225,2248
15451,3225,2446
15452,3225,794
15453,3225,653
15454,3225,1304
15455,3225,3023
15456,3225,2814
15457,3225,2922
15458,3225,2293
15459,3225,860
15460,3225,2549
15461,3225,2524
15462,3225,2534
15463,3225,1656
15464,3225,2661
15465,3225,635
15466,3225,83
15467,3225,2384
15468,3225,2501
15469,3225,2645
15470,3225,3044
15471,3225,2409
15472,3225,440
15473,748,2605
15474,748,1222
15475,748,1798
15476,748,1407
15477,748,861
15478,748,213
15479,748,861
15480,748,920
15481,748,1907
15482,748,1612
15483,748,795
15484,748,139
15485,748,1147
15486,748,802
15487,748,2734
15488,748,1028
15489,601,670
15490,601,216
15491,601,29
15492,601,653
15493,601,639
15494,601,48
15495,601,920
15496,601,224
15497,601,810
15498,601,2201
15499,601,2549
15500,601,2524
15501,601,1656
15502,601,83
15503,601,2501
15504,601,2645
15505,601,2424
15506,601,3044
15507,601,2737
15508,2720,1554
15509,2720,1713
15510,2720,2140
15511,2720,1047
15512,2720,2280
15513,2720,846
15514,2720,920
15515,2720,224
15516,2720,810
15517,2720,1369
15518,2720,2534
15519,2720,1108
15520,2720,257
15521,2720,139
15522,2720,3054
15523,2720,2384
15524,2720,803
15525,2720,2362
15526,2720,436
15527,2720,802
15528,2720,502
15529,2720,1481
15530,2720,2130
15531,6115,515
15532,6115,1222
15533,6115,2801
15534,6115,846
15535,6115,3103
15536,6115,1649
15537,6115,920
15538,6115,224
15539,6115,3097
15540,6115,27
15541,6115,588
15542,6115,257
15543,6115,2912
15544,6115,569
15545,6115,3108
15546,6115,2362
15547,6115,1796
15548,6115,276
15549,6115,1420
15550,6115,1213
15551,6115,2136
15552,6115,1525
15553,4292,1640
15554,4292,1191
15555,4292,628
15556,4292,846
15557,4292,2176
15558,4292,2063
15559,4292,920
15560,4292,224
15561,4292,810
15562,4292,2752
15563,4292,588
15564,4292,257
15565,4292,1013
15566,4292,2764
15567,4292,2362
15568,4292,1796
15569,4292,2424
15570,4292,2737
15571,4292,1213
15572,4292,1028
15573,1094,1948
15574,1094,421
15575,1094,2801
15576,1094,861
15577,1094,1751
15578,1094,3164
15579,1094,920
15580,1094,224
15581,1094,810
15582,1094,2201
15583,1094,2534
15584,1094,2384
15585,1094,1810
15586,1094,859
15587,1094,1570
15588,1094,69
15589,5735,515
15590,5735,1222
15591,5735,3042
15592,5735,2743
15593,5735,653
15594,5735,1225
15595,5735,48
15596,5735,920
15597,5735,224
15598,5735,810
15599,5735,1620
15600,5735,3044
15601,5735,608
15602,4978,3040
15603,4978,1191
15604,4978,955
15605,4978,846
15606,4978,612
15607,4978,846
15608,4978,920
15609,4978,224
15610,4978,810
15611,4978,1369
15612,4978,1656
15613,4978,1864
15614,4978,635
15615,4978,139
15616,4978,569
15617,4978,1228
15618,4978,584
15619,4978,3014
15620,4978,2802
15621,4978,276
15622,4978,2337
15623,4978,2606
15624,3343,670
15625,3343,378
15626,3343,629
15627,3343,653
15628,3343,2033
15629,3343,846
15630,3343,920
15631,3343,1907
15632,3343,1612
15633,3343,795
15634,3343,69
15635,3343,569
15636,3343,1113
15637,3343,929
15638,2816,2347
15639,2816,619
15640,2816,1902
15641,2816,554
15642,2816,861
15643,2816,2845
15644,2816,653
15645,2816,920
15646,2816,224
15647,2816,3097
15648,2816,27
15649,2816,1607
15650,2816,588
15651,2816,257
15652,2816,1342
15653,2816,533
15654,2816,928
15655,2816,569
15656,2816,2168
15657,2816,2319
15658,2816,1530
15659,2816,1796
15660,2816,2638
15661,2816,2153
15662,2816,1213
15663,2816,1505
15664,6258,89
15665,6258,1535
15666,6258,1081
15667,6258,653
15668,6258,2668
15669,6258,1649
15670,6258,920
15671,6258,224
15672,6258,3097
15673,6258,1870
15674,6258,1108
15675,6258,1895
15676,6258,3054
15677,6258,803
15678,6258,2656
15679,6258,436
15680,6258,2424
15681,6258,768
15682,6258,2737
15683,6258,502
15684,6258,2178
15685,6258,598
15686,6225,89
15687,6225,2465
15688,6225,3081
15689,6225,846
15690,6225,2003
15691,6225,920
15692,6225,224
15693,6225,3097
15694,6225,1997
15695,6225,1013
15696,6225,2645
15697,6225,2384
15698,6225,2764
15699,6225,2936
15700,1889,2846
15701,1889,2464
15702,1889,29
15703,1889,735
15704,1889,653
15705,1889,1076
15706,1889,861
15707,1889,920
15708,1889,224
15709,1889,3097
15710,1889,1889
15711,1889,2661
15712,1889,1391
15713,1889,1108
15714,1889,635
15715,1889,3054
15716,1889,803
15717,1889,436
15718,1889,2409
15719,1889,502
15720,1889,1147
15721,1889,440
15722,4536,839
15723,4536,2918
15724,4536,1902
15725,4536,861
15726,4536,2476
15727,4536,48
15728,4536,920
15729,4536,224
15730,4536,810
15731,4536,1259
15732,4536,69
15733,4536,928
15734,4536,569
15735,4536,929
15736,4968,89
15737,4968,294
15738,4968,3020
15739,4968,846
15740,4968,3103
15741,4968,2323
15742,4968,920
15743,4968,1907
15744,4968,2185
15745,4968,2538
15746,4968,2645
15747,4968,751
15748,4968,1387
15749,5961,3068
15750,5961,2465
15751,5961,29
15752,5961,1047
15753,5961,3127
15754,5961,846
15755,5961,920
15756,5961,224
15757,5961,810
15758,5961,1365
15759,5961,1656
15760,5961,588
15761,5961,257
15762,5961,635
15763,5961,139
15764,5961,569
15765,5961,1912
15766,5961,3161
15767,5961,1796
15768,5961,1213
15769,5961,1525
15770,3335,308
15771,3335,3152
15772,3335,1036
15773,3335,100
15774,3335,861
15775,3335,213
15776,3335,1174
15777,3335,920
15778,3335,1907
15779,3335,2185
15780,3335,2538
15781,3335,569
15782,3335,2362
15783,895,3048
15784,895,2464
15785,895,2310
