,source,target
16603,3679,2709
16604,3679,2912
16605,3679,1895
16606,3679,1013
16607,3679,569
16608,3679,1856
16609,3679,2764
16610,3679,276
16611,3679,2645
16612,3679,2424
16613,3679,768
16614,3679,2737
16615,3679,1525
16616,3679,1505
16617,3679,440
16618,2886,2554
16619,2886,3152
16620,2886,829
16621,2886,846
16622,2886,2639
16623,2886,3023
16624,2886,920
16625,2886,224
16626,2886,3097
16627,2886,400
16628,2886,635
16629,2886,1195
16630,2886,139
16631,2886,2362
16632,1152,2605
16633,1152,226
16634,1152,722
16635,1152,2024
16636,1152,2928
16637,1152,1605
16638,1152,846
16639,1152,920
16640,1152,224
16641,1152,3097
16642,1152,301
16643,1152,1195
16644,1152,139
16645,1152,569
16646,1152,1912
16647,1152,853
16648,1152,2362
16649,1152,276
16650,1152,1525
16651,2520,1051
16652,2520,421
16653,2520,2195
16654,2520,861
16655,2520,213
16656,2520,2003
16657,2520,920
16658,2520,224
16659,2520,810
16660,2520,1091
16661,2520,2990
16662,2520,1013
16663,2520,1231
16664,2520,853
16665,2520,2645
16666,2520,2153
16667,2520,1548
16668,2520,1481
16669,2520,1876
16670,2520,1656
16671,2520,2661
16672,2520,3054
16673,2520,569
16674,2520,2362
16675,2520,802
16676,2520,1113
16677,2520,69
16678,2520,1525
16679,2520,1195
16680,2520,2534
16681,2520,139
16682,2520,1856
16683,2520,2168
16684,2520,3004
16685,2520,2936
16686,2520,635
16687,2520,2384
16688,2520,2902
16689,2520,133
16690,2520,436
16691,2520,1147
16692,2520,1260
16693,4350,308
16694,4350,3152
16695,4350,2256
16696,4350,632
16697,4350,989
16698,4350,2928
16699,4350,1605
16700,4350,1596
16701,4350,846
16702,4350,2635
16703,4350,920
16704,4350,1144
16705,4350,1761
16706,4350,760
16707,4350,1895
16708,4350,635
16709,4350,139
16710,4350,3054
16711,4350,569
16712,4350,2656
16713,4350,802
16714,4350,436
16715,4350,2178
16716,1465,515
16717,1465,2801
16718,1465,861
16719,1465,213
16720,1465,2003
16721,1465,2814
16722,1465,119
16723,1465,451
16724,1465,2623
16725,1465,588
16726,1465,1195
16727,1465,257
16728,1465,1013
16729,1465,2764
16730,1465,2362
16731,1465,1796
16732,1465,276
16733,1465,768
16734,1465,1213
16735,2505,2347
16736,2505,2918
16737,2505,1350
16738,2505,653
16739,2505,210
16740,2505,48
16741,2505,920
16742,2505,1144
16743,2505,1761
16744,2505,2386
16745,2505,1195
16746,2505,2015
16747,2505,3032
16748,2505,2274
16749,2505,569
16750,2505,395
16751,2505,608
16752,2505,2362
16753,2505,3161
16754,2505,440
16755,2505,1839
16756,2505,2645
16757,2505,1113
16758,2505,3143
16759,2505,2265
16760,2505,2409
16761,2505,1525
16762,2505,2238
16763,2505,2285
16764,2505,2661
16765,3735,1550
16766,3735,1618
16767,3735,3047
16768,3735,660
16769,3735,1469
16770,3735,2928
16771,3735,1605
16772,3735,2470
16773,3735,1649
16774,3735,920
16775,3735,1144
16776,3735,1761
16777,3735,760
16778,3735,2960
16779,3735,569
16780,3735,3051
16781,3735,2424
16782,3735,3044
16783,3735,2737
16784,3735,3019
16785,471,2248
16786,471,2464
16787,471,2975
16788,471,861
16789,471,213
16790,471,3045
16791,471,2814
16792,471,119
16793,471,1644
16794,471,2131
16795,471,1656
16796,471,588
16797,471,257
16798,471,929
16799,471,2015
16800,471,569
16801,471,704
16802,471,1796
16803,471,1839
16804,471,2424
16805,471,2737
16806,471,1213
16807,471,69
16808,471,1525
16809,2397,515
16810,2397,294
16811,2397,3091
16812,2397,2323
16813,2397,1676
16814,2397,266
16815,2397,2814
16816,2397,119
16817,2397,1644
16818,2397,304
16819,2397,2549
16820,2397,2524
16821,2397,2912
16822,2397,1013
16823,2397,635
16824,2397,83
16825,2397,569
16826,2397,139
16827,2397,2764
16828,2397,2384
16829,2397,318
16830,2397,2645
16831,2397,802
16832,2397,2424
16833,2397,2737
16834,2397,2501
16835,2397,1525
16836,2397,2184
16837,2589,454
16838,2589,2060
16839,2589,2195
16840,2589,861
16841,2589,489
16842,2589,1174
16843,2589,2814
16844,2589,119
16845,2589,1644
16846,2589,2153
16847,2589,2168
16848,2589,2645
16849,2589,3044
16850,2589,2424
16851,2589,2737
16852,4103,1948
16853,4103,3152
16854,4103,1053
16855,4103,2928
16856,4103,1659
16857,4103,1649
16858,4103,920
16859,4103,224
16860,4103,3097
16861,4103,706
16862,4103,1656
16863,4103,2524
16864,4103,2549
16865,4103,2912
16866,4103,635
16867,4103,83
16868,4103,2501
16869,4103,2645
16870,4103,2424
16871,4103,2737
16872,4103,1525
16873,3124,1550
16874,3124,509
16875,3124,2593
16876,3124,846
16877,3124,673
16878,3124,2003
16879,3124,920
16880,3124,224
16881,3124,3097
16882,3124,1025
16883,3124,2549
16884,3124,2524
16885,3124,2912
16886,3124,83
16887,3124,704
16888,3124,2501
16889,3124,2424
16890,3124,2737
16891,3124,1525
16892,479,1234
16893,479,3152
16894,479,3081
16895,479,536
16896,479,861
16897,479,152
16898,479,48
16899,479,920
16900,479,224
16901,479,3097
16902,479,2916
16903,479,569
16904,479,2645
16905,479,276
16906,2255,2605
16907,2255,1535
16908,2255,2140
16909,2255,653
16910,2255,1304
16911,2255,2919
16912,2255,2814
16913,2255,119
16914,2255,1644
16915,2255,2131
16916,2255,1656
16917,2255,1195
16918,2255,2912
16919,2255,929
16920,2255,139
16921,2255,569
16922,2255,675
16923,2255,2362
16924,2255,276
16925,2255,2194
16926,2255,69
16927,2255,1525
16928,2043,515
16929,2043,3152
16930,2043,340
16931,2043,507
16932,2043,653
16933,2043,106
16934,2043,861
16935,2043,920
16936,2043,224
16937,2043,2798
16938,2043,2064
16939,2043,588
16940,2043,1764
16941,2043,257
16942,2043,569
16943,2043,1796
16944,2043,3004
16945,2043,1245
16946,2043,2424
16947,2043,2737
16948,2043,1213
16949,2043,1260
16950,2043,763
16951,1980,1951
16952,1980,421
16953,1980,2440
16954,1980,324
16955,1980,846
16956,1980,1500
16957,1980,48
16958,1980,920
16959,1980,224
16960,1980,3097
16961,1980,329
16962,1980,635
16963,1980,569
16964,1980,2734
16965,1048,1051
16966,1048,509
16967,1048,490
16968,1048,1039
16969,1048,2323
16970,1048,2382
16971,1048,48
16972,1048,920
16973,1048,224
16974,1048,810
16975,1048,553
16976,1048,1391
16977,1048,635
16978,1048,859
16979,1048,828
16980,1048,2362
16981,1048,1570
16982,1048,1147
16983,1048,440
16984,3029,2605
16985,3029,3152
16986,3029,2212
16987,3029,653
16988,3029,856
16989,3029,48
16990,3029,920
16991,3029,224
16992,3029,810
16993,3029,1614
16994,3029,588
16995,3029,3099
16996,3029,257
16997,3029,929
16998,3029,2015
16999,3029,69
17000,3029,139
17001,3029,569
17002,3029,3019
17003,3029,2420
17004,3029,859
17005,3029,2362
17006,3029,112
17007,3029,1570
17008,3029,1796
17009,3029,1839
17010,3029,1213
17011,3029,1147
17012,3029,1525
17013,3029,2130
17014,292,2598
17015,292,1222
17016,292,352
17017,292,2928
17018,292,2738
17019,292,3164
17020,292,920
17021,292,224
17022,292,3097
17023,292,400
17024,292,1656
17025,292,1968
17026,292,3061
17027,292,569
17028,292,2424
17029,292,2737
17030,292,2677
17031,292,1147
17032,292,2661
17033,608,1234
17034,608,3152
17035,608,352
17036,608,2928
17037,608,2198
17038,608,1085
17039,608,920
17040,608,224
17041,608,3097
17042,608,400
17043,608,2960
17044,608,3019
17045,608,569
17046,608,2914
17047,608,1211
17048,608,69
17049,608,1876
17050,2690,1550
17051,2690,911
17052,2690,305
17053,2690,1120
17054,2690,2323
17055,2690,725
17056,2690,3164
17057,2690,920
17058,2690,1144
17059,2690,1761
17060,2690,2386
17061,2690,2936
17062,2690,635
17063,2690,139
17064,2690,569
17065,2690,2384
17066,2690,2645
17067,2690,2424
17068,2690,2737
17069,690,839
17070,690,1713
17071,690,1803
17072,690,861
17073,690,1320
17074,690,2063
17075,690,920
17076,690,224
17077,690,3097
17078,690,2916
17079,690,1195
17080,690,1606
17081,690,2912
17082,690,635
17083,690,2362
17084,690,2424
17085,690,2737
17086,690,1525
17087,2386,2248
17088,2386,476
17089,2386,1301
17090,2386,653
17091,2386,1932
17092,2386,3045
17093,2386,2814
17094,2386,2922
17095,2386,1384
17096,2386,2572
17097,2386,2549
17098,2386,2524
17099,2386,83
17100,2386,569
17101,2386,2362
17102,2386,276
17103,2386,2501
17104,2386,2424
17105,2386,2737
17106,2386,1548
17107,2386,1028
17108,3373,1554
17109,3373,226
17110,3373,642
17111,3373,857
17112,3373,507
17113,3373,1256
17114,3373,861
17115,3373,960
17116,3373,1874
17117,3373,48
17118,3373,195
17119,3373,920
17120,3373,1907
17121,3373,1612
17122,3373,2160
17123,3373,2384
17124,3373,2936
17125,3075,1521
17126,3075,1079
17127,3075,2212
17128,3075,2716
17129,3075,2928
17130,3075,80
17131,3075,2919
17132,3075,2814
17133,3075,119
17134,3075,1644
17135,3075,1703
17136,3075,588
17137,3075,139
17138,3075,569
17139,3075,1796
17140,3075,276
17141,3075,2424
17142,3075,2737
17143,3075,2409
17144,3075,1213
17145,1187,89
17146,1187,421
17147,1187,1852
17148,1187,653
17149,1187,784
17150,1187,3164
17151,1187,920
17152,1187,224
17153,1187,3097
17154,1187,2916
17155,1187,588
17156,1187,569
17157,1187,1796
17158,1187,276
17159,1187,133
17160,1187,1213
17161,3774,308
17162,3774,3152
17163,3774,29
17164,3774,73
17165,3774,861
17166,3774,2484
17167,3774,861
17168,3774,920
17169,3774,224
17170,3774,3097
17171,3774,615
17172,3774,2549
17173,3774,2524
17174,3774,1108
17175,3774,1387
17176,3774,83
17177,3774,803
17178,3774,2501
17179,3774,2424
17180,3774,2737
17181,3774,502
17182,1534,1199
17183,1534,619
17184,1534,3047
17185,1534,660
17186,1534,507
17187,1534,1047
17188,1534,1189
17189,1534,861
17190,1534,1468
17191,1534,920
17192,1534,1907
17193,1534,1612
17194,1534,2327
17195,1534,2549
17196,1534,2524
17197,1534,257
17198,1534,83
17199,1534,2501
17200,1534,2130
17201,4269,3068
17202,4269,509
17203,4269,2833
17204,4269,2257
17205,4269,861
17206,4269,213
17207,4269,1085
17208,4269,920
17209,4269,224
17210,4269,810
17211,4269,1103
17212,4269,2549
17213,4269,2524
17214,4269,1391
17215,4269,929
17216,4269,635
17217,4269,69
17218,4269,139
17219,4269,569
17220,4269,83
17221,4269,1912
17222,4269,704
17223,4269,2501
17224,4269,1147
17225,4269,1525
17226,4269,440
17227,3723,1951
17228,3723,3152
17229,3723,1460
17230,3723,2094
17231,3723,861
17232,3723,1974
17233,3723,48
17234,3723,920
17235,3723,224
17236,3723,3097
17237,3723,400
17238,3723,2737
17239,3723,569
17240,3723,2168
17241,3723,2362
17242,3723,2424
17243,3723,2153
17244,4311,515
17245,4311,3152
17246,4311,1798
17247,4311,867
17248,4311,2323
17249,4311,676
17250,4311,861
17251,4311,920
17252,4311,1144
17253,4311,1761
17254,4311,2386
17255,4311,1195
17256,4311,139
17257,4311,2362
17258,4311,276
17259,4311,2424
17260,4311,2737
17261,755,1550
17262,755,1417
17263,755,2281
17264,755,861
17265,755,152
17266,755,1777
17267,755,2814
17268,755,119
17269,755,1644
17270,755,2208
17271,755,588
17272,755,2549
17273,755,1864
17274,755,2524
17275,755,257
17276,755,2960
17277,755,2936
17278,755,635
17279,755,139
17280,755,569
17281,755,83
17282,755,1912
17283,755,1147
17284,755,1796
17285,755,276
17286,755,440
17287,755,2501
17288,755,1213
17289,755,3019
17290,755,1525
17291,755,2661
17292,1004,308
17293,1004,3152
17294,1004,2116
17295,1004,846
17296,1004,3103
17297,1004,1085
17298,1004,920
17299,1004,224
17300,1004,810
17301,1004,1063
17302,1004,1656
17303,1004,929
17304,1004,139
17305,1004,569
17306,1004,2362
17307,1004,1147
17308,1004,802
17309,1004,69
17310,1004,1525
17311,1004,440
17312,604,2846
17313,604,29
17314,604,715
17315,604,2323
17316,604,1963
17317,604,846
17318,604,920
17319,604,224
17320,604,3097
17321,604,2916
17322,604,1195
17323,604,2936
17324,604,2479
17325,604,2384
17326,604,822
17327,604,1762
17328,604,318
17329,604,2728
17330,604,2184
17331,604,440
17332,2626,1449
17333,2626,1222
17334,2626,2334
17335,2626,861
17336,2626,213
17337,2626,691
17338,2626,2814
17339,2626,119
17340,2626,1644
17341,2626,2208
17342,2626,1108
17343,2626,257
17344,2626,2962
17345,2626,635
17346,2626,2456
17347,2626,1608
17348,2626,2337
17349,2626,768
17350,2626,1147
17351,2626,2130
17352,2626,440
17353,3206,515
17354,3206,294
17355,3206,1129
17356,3206,1911
17357,3206,653
17358,3206,856
17359,3206,2063
17360,3206,920
17361,3206,1144
17362,3206,1761
17363,3206,2386
17364,3206,2409
17365,3206,1147
17366,3206,440
17367,3206,276
17368,3206,2661
17369,2878,1948
17370,2878,2066
17371,2878,3109
17372,2878,2323
17373,2878,2756
17374,2878,3164
17375,2878,920
17376,2878,1144
17377,2878,1761
17378,2878,760
17379,2878,588
17380,2878,1607
17381,2878,257
17382,2878,2912
17383,2878,635
17384,2878,928
17385,2878,569
17386,2878,1530
17387,2878,1796
17388,2878,276
17389,2878,2424
17390,2878,2737
17391,2878,1213
17392,2878,1525
17393,2685,1951
17394,2685,165
17395,2685,1902
17396,2685,633
17397,2685,653
17398,2685,2243
17399,2685,3164
17400,2685,920
17401,2685,224
17402,2685,3097
17403,2685,1132
17404,2685,588
17405,2685,2732
17406,2685,1195
17407,2685,257
17408,2685,569
17409,2685,2362
17410,2685,1796
17411,2685,1213
17412,2685,2130
17413,4052,1951
17414,4052,165
17415,4052,496
17416,4052,861
17417,4052,468
17418,4052,3045
17419,4052,2814
17420,4052,119
17421,4052,451
17422,4052,957
17423,4052,1505
17424,4052,2384
17425,4052,2645
17426,4052,2737
17427,4052,2424
17428,1061,89
17429,1061,911
17430,1061,3047
17431,1061,1054
17432,1061,1469
17433,1061,861
17434,1061,142
17435,1061,2852
17436,1061,1649
17437,1061,920
17438,1061,1907
17439,1061,1612
17440,1061,2327
17441,1061,1656
17442,1061,2661
17443,1061,1391
17444,1061,1606
17445,1061,635
17446,1061,139
17447,1061,2409
17448,1061,1147
17449,1061,440
17450,1207,2858
17451,1207,911
17452,1207,3020
17453,1207,861
17454,1207,621
17455,1207,1649
17456,1207,920
17457,1207,224
17458,1207,3097
17459,1207,615
17460,1207,2549
17461,1207,2524
17462,1207,1195
17463,1207,635
17464,1207,83
17465,1207,569
17466,1207,608
17467,1207,2362
17468,1207,2501
17469,1207,768
17470,1207,440
17471,465,438
17472,465,1713
17473,465,2593
17474,465,653
17475,465,359
17476,465,2282
17477,465,920
17478,465,1144
17479,465,1761
17480,465,2386
17481,465,588
17482,465,257
17483,465,1796
17484,465,2645
17485,465,2914
17486,465,1213
17487,465,1147
17488,465,440
17489,2192,1550
17490,2192,2770
17491,2192,2323
17492,2192,2004
17493,2192,846
17494,2192,920
17495,2192,224
17496,2192,810
17497,2192,1161
17498,2192,1108
17499,2192,2709
17500,2192,1895
17501,2192,635
17502,2192,139
17503,2192,569
17504,2192,2168
17505,2192,2362
17506,2192,768
17507,2192,2153
17508,2192,69
17509,2192,1876
17510,3390,1521
17511,3390,421
17512,3390,1492
17513,3390,1120
17514,3390,3084
17515,3390,652
17516,3390,861
17517,3390,920
17518,3390,1144
17519,3390,1761
17520,3390,2386
17521,3390,2549
17522,3390,588
17523,3390,1195
17524,3390,2524
17525,3390,257
17526,3390,83
17527,3390,569
17528,3390,2362
17529,3390,1796
17530,3390,2501
17531,3390,1213
17532,4075,308
17533,4075,3152
17534,4075,794
17535,4075,1807
17536,4075,861
17537,4075,2484
17538,4075,861
17539,4075,920
17540,4075,224
17541,4075,810
17542,4075,130
17543,4075,2549
17544,4075,2524
17545,4075,588
17546,4075,257
17547,4075,83
17548,4075,569
17549,4075,1796
17550,4075,2501
17551,4075,1213
17552,3836,1234
17553,3836,3152
17554,3836,1964
17555,3836,2094
17556,3836,861
17557,3836,2484
17558,3836,1085
17559,3836,920
17560,3836,224
17561,3836,3097
17562,3836,2916
17563,3836,635
17564,3836,139
17565,3836,569
17566,3836,2362
17567,3836,276
17568,3836,2645
17569,3836,2424
17570,3836,802
17571,3836,2737
17572,3836,3044
17573,3836,1431
17574,3836,763
17575,1507,194
17576,1507,433
17577,1507,3059
17578,1507,653
17579,1507,1093
17580,1507,2063
17581,1507,920
17582,1507,224
17583,1507,810
17584,1507,545
17585,1507,569
17586,1507,2424
17587,1507,2335
17588,1507,2737
17589,2215,2554
17590,2215,2060
17591,2215,1301
17592,2215,861
17593,2215,213
17594,2215,1281
17595,2215,2814
17596,2215,119
17597,2215,1644
17598,2215,1656
17599,2215,1843
17600,2215,569
17601,2215,276
17602,2215,2645
17603,2215,2424
17604,2215,2737
17605,2215,2679
17606,2215,2661
17607,3099,2554
17608,3099,1222
17609,3099,1936
17610,3099,2240
17611,3099,653
17612,3099,2668
17613,3099,2919
17614,3099,2814
17615,3099,119
17616,3099,1644
17617,3099,2549
17618,3099,2524
17619,3099,1195
17620,3099,2936
17621,3099,635
17622,3099,83
17623,3099,2384
17624,3099,2362
17625,3099,276
17626,3099,2501
17627,3099,2424
17628,3099,2737
17629,961,515
17630,961,3152
17631,961,955
17632,961,861
17633,961,213
17634,961,1777
17635,961,2814
17636,961,119
17637,961,451
17638,961,1755
17639,961,2645
17640,961,2737
17641,961,2677
17642,961,1505
17643,961,929
17644,961,569
17645,961,2362
17646,961,318
17647,961,2424
17648,961,69
17649,961,568
17650,961,1525
17651,961,2184
17652,961,2709
17653,961,139
17654,961,83
17655,961,704
17656,961,276
17657,961,440
17658,961,2549
17659,961,2524
17660,961,2501
17661,961,1147
17662,2126,1449
17663,2126,2465
17664,2126,591
17665,2126,1486
17666,2126,1354
17667,2126,3084
17668,2126,782
17669,2126,2689
17670,2126,2928
17671,2126,2811
17672,2126,920
17673,2126,1144
17674,2126,1761
17675,2126,760
17676,2126,2990
17677,2126,1656
17678,2126,2549
17679,2126,1108
17680,2126,2524
17681,2126,83
17682,2126,3054
17683,2126,1231
17684,2126,2384
17685,2126,803
17686,2126,2501
17687,2126,2645
17688,2126,1113
17689,2126,436
17690,2126,502
17691,2207,308
17692,2207,3152
17693,2207,2140
17694,2207,653
17695,2207,2243
17696,2207,1777
17697,2207,2814
17698,2207,119
17699,2207,451
17700,2207,1134
17701,2207,1599
17702,2207,2153
17703,2207,257
17704,2207,3054
17705,2207,569
17706,2207,318
17707,2207,1245
17708,2207,802
17709,2207,1213
17710,2207,2184
17711,2207,751
17712,2207,2168
17713,2207,1796
17714,2207,276
17715,2207,2228
17716,2207,763
17717,2207,588
17718,2207,1764
17719,2207,2902
17720,2207,436
17721,2207,821
17722,2207,1295
17723,1300,308
17724,1300,1920
17725,1300,861
17726,1300,2476
17727,1300,3045
17728,1300,2814
17729,1300,119
17730,1300,1644
17731,1300,2131
17732,1300,1656
17733,1300,2737
17734,1300,1895
17735,1300,2168
17736,1300,276
17737,1300,2645
17738,1300,2424
17739,1300,2153
17740,1300,1548
17741,1300,1147
17742,1300,1481
17743,1300,2734
17744,1300,440
17745,3042,308
17746,3042,3152
17747,3042,3081
17748,3042,861
17749,3042,213
17750,3042,3164
17751,3042,920
17752,3042,224
17753,3042,3097
17754,3042,700
17755,3042,588
17756,3042,1195
17757,3042,2709
17758,3042,257
17759,3042,635
17760,3042,2362
17761,3042,1796
17762,3042,276
17763,3042,2424
17764,3042,2737
17765,3042,1213
17766,4369,1234
17767,4369,3152
17768,4369,262
17769,4369,653
17770,4369,210
17771,4369,2928
17772,4369,920
17773,4369,1144
17774,4369,1761
17775,4369,2386
17776,4369,2661
17777,4369,281
17778,4369,2936
17779,4199,308
17780,4199,3152
17781,4199,2801
17782,4199,846
17783,4199,3103
17784,4199,48
17785,4199,920
17786,4199,224
17787,4199,3097
17788,4199,1132
17789,4199,1195
17790,4199,3032
17791,4199,2645
17792,4199,2424
17793,4199,2737
17794,4199,1147
17795,4199,2238
17796,4199,3057
17797,4199,440
17798,1614,2554
17799,1614,619
17800,1614,967
17801,1614,861
17802,1614,152
17803,1614,3023
17804,1614,920
17805,1614,224
17806,1614,810
17807,1614,708
17808,1614,2409
17809,1614,569
17810,1614,2661
17811,3552,2846
17812,3552,2918
17813,3552,2066
17814,3552,656
17815,3552,861
17816,3552,1974
17817,3552,757
17818,3552,920
17819,3552,1907
17820,3552,1612
17821,3552,2327
17822,3552,1656
17823,3552,569
17824,3552,2362
17825,3552,3044
17826,3552,2424
17827,3552,2737
17828,3552,1028
17829,3125,1051
17830,3125,1943
17831,3125,2334
17832,3125,846
17833,3125,2410
17834,3125,1777
17835,3125,2814
17836,3125,119
17837,3125,1644
17838,3125,1370
17839,3125,2549
17840,3125,2524
17841,3125,2534
17842,3125,635
17843,3125,83
17844,3125,569
17845,3125,2384
17846,3125,608
17847,3125,276
17848,3125,2501
17849,3125,2424
17850,3125,2737
17851,3125,440
17852,2398,1550
17853,2398,307
17854,2398,413
17855,2398,653
17856,2398,2668
17857,2398,3164
17858,2398,920
17859,2398,224
17860,2398,3097
17861,2398,2549
17862,2398,2524
17863,2398,83
17864,2398,859
17865,2398,1570
17866,2398,2501
17867,2398,2424
17868,2398,2737
17869,2398,1548
17870,3573,1550
17871,3573,2770
17872,3573,3047
17873,3573,861
17874,3573,2861
17875,3573,1777
17876,3573,920
17877,3573,1907
17878,3573,2185
17879,3573,1043
17880,3573,2549
17881,3573,2524
17882,3573,83
17883,3573,2501
17884,3573,2424
17885,3573,2737
17886,3300,1550
17887,3300,2060
17888,3300,787
17889,3300,861
17890,3300,152
17891,3300,2063
17892,3300,920
17893,3300,224
17894,3300,3097
17895,3300,0
17896,3300,588
17897,3300,257
17898,3300,1856
17899,3300,569
17900,3300,1796
17901,3300,276
17902,3300,1213
17903,3300,69
17904,3300,1525
17905,3300,1876
17906,1893,1234
17907,1893,3152
17908,1893,1547
17909,1893,3118
17910,1893,861
17911,1893,800
17912,1893,757
17913,1893,920
17914,1893,1907
17915,1893,1612
17916,1893,2327
17917,1893,1656
17918,1893,69
17919,1893,569
17920,1893,1481
17921,1893,1876
17922,553,1121
17923,553,2864
17924,553,3047
17925,553,3109
17926,553,653
17927,553,181
17928,553,2357
17929,553,757
17930,553,920
17931,553,1907
17932,553,1612
17933,553,2160
17934,553,1656
17935,553,139
17936,553,569
17937,553,2384
17938,553,822
17939,553,1663
17940,553,3044
17941,553,2424
17942,553,2737
17943,553,2728
17944,553,1525
17945,553,3057
17946,482,2846
17947,482,1713
17948,482,499
17949,482,861
17950,482,1974
17951,482,2003
17952,482,920
17953,482,224
17954,482,3097
17955,482,1722
17956,482,2585
17957,482,805
17958,482,2936
17959,482,2661
17960,2340,2248
17961,2340,1417
17962,2340,846
17963,2340,759
17964,2340,846
17965,2340,920
17966,2340,224
17967,2340,3097
17968,2340,1722
17969,2340,2549
17970,2340,2524
17971,2340,2936
17972,2340,83
17973,2340,569
17974,2340,2501
17975,2340,768
17976,2340,2734
17977,2340,2661
17978,1567,308
17979,1567,3152
17980,1567,865
17981,1567,1685
17982,1567,2323
17983,1567,2704
17984,1567,48
17985,1567,920
17986,1567,224
17987,1567,3097
17988,1567,1025
17989,1567,1607
17990,1567,257
17991,1567,2709
17992,1567,2962
17993,1567,928
17994,1567,569
17995,1567,1608
17996,1567,276
17997,1567,1530
17998,1567,2130
17999,1567,440
18000,946,454
18001,946,2465
18002,946,917
18003,946,137
18004,946,2928
18005,946,2485
18006,946,1649
18007,946,920
18008,946,1144
18009,946,1761
18010,946,760
18011,946,598
18012,946,928
18013,946,569
18014,946,2645
18015,1691,2554
18016,1691,2060
18017,1691,1044
18018,1691,2928
18019,1691,1659
18020,1691,3164
18021,1691,920
18022,1691,224
18023,1691,810
18024,1691,2604
18025,1691,2612
18026,1691,1391
18027,1691,1147
18028,1691,2645
18029,1691,69
18030,1691,2889
18031,1691,440
18032,405,2248
18033,405,619
18034,405,1902
18035,405,2928
18036,405,473
18037,405,2063
18038,405,920
18039,405,224
18040,405,810
18041,405,3038
18042,405,1656
18043,405,326
18044,405,2936
18045,405,276
18046,405,2424
18047,405,2737
18048,405,2676
18049,405,2661
18050,2672,2605
18051,2672,433
18052,2672,1036
18053,2672,653
18054,2672,210
18055,2672,3164
18056,2672,920
18057,2672,224
18058,2672,810
18059,2672,93
18060,2672,257
18061,2672,929
18062,2672,2936
18063,2672,569
18064,2672,2384
18065,2672,2362
18066,2672,2409
18067,2672,69
18068,2672,2661
18069,990,1948
18070,990,421
18071,990,466
18072,990,2587
18073,990,2928
18074,990,1659
18075,990,2928
18076,990,920
18077,990,224
18078,990,3097
18079,990,329
18080,990,2549
18081,990,2524
18082,990,840
18083,990,2502
18084,990,1387
18085,990,635
18086,990,83
18087,990,569
18088,990,2501
18089,990,486
18090,990,751
18091,897,3048
18092,897,2060
18093,897,2310
18094,897,116
18095,897,653
18096,897,359
18097,897,2063
18098,897,920
18099,897,1144
18100,897,1761
18101,897,2386
18102,897,635
18103,897,276
18104,897,802
18105,897,751
18106,897,2362
18107,3790,89
18108,3790,2060
18109,3790,2121
18110,3790,861
18111,3790,468
18112,3790,3164
18113,3790,920
18114,3790,224
18115,3790,3097
18116,3790,2510
18117,3790,1607
18118,3790,588
18119,3790,2737
18120,3790,257
18121,3790,928
18122,3790,569
18123,3790,2384
18124,3790,1796
18125,3790,802
18126,3790,2424
18127,3790,1530
18128,3790,1213
18129,3790,1147
18130,3790,751
18131,2633,1640
18132,2633,1191
18133,2633,499
18134,2633,2024
18135,2633,653
18136,2633,2853
18137,2633,48
18138,2633,920
18139,2633,1144
18140,2633,1761
18141,2633,760
18142,2633,2732
18143,2633,1195
18144,2633,1342
18145,2633,569
18146,2633,2362
18147,2633,2638
18148,2633,3057
18149,2633,1854
18150,2633,763
18151,2633,1505
18152,406,1051
18153,406,433
18154,406,1081
18155,406,861
18156,406,152
18157,406,691
18158,406,2814
18159,406,119
18160,406,1644
18161,406,1370
18162,406,2549
18163,406,2524
18164,406,1108
18165,406,83
18166,406,2168
18167,406,3054
18168,406,803
18169,406,2501
18170,406,276
18171,406,436
18172,406,2153
18173,406,502
18174,1043,1951
18175,1043,2770
18176,1043,29
18177,1043,861
18178,1043,152
18179,1043,1649
18180,1043,920
18181,1043,224
18182,1043,810
18183,1043,3038
18184,1043,139
18185,1043,2168
18186,1043,2362
18187,1043,3004
18188,1043,276
18189,1043,2153
18190,1043,1260
18191,1043,440
18192,1029,1521
18193,1029,1222
18194,1029,642
18195,1029,2159
18196,1029,507
18197,1029,2928
18198,1029,2496
18199,1029,846
18200,1029,3120
18201,1029,920
18202,1029,1907
18203,1029,2302
18204,1029,896
18205,1029,635
18206,1029,440
18207,1029,1391
18208,1029,2645
18209,1029,1147
18210,1637,2248
18211,1637,378
18212,1637,2085
18213,1637,507
18214,1637,653
18215,1637,359
18216,1637,48
18217,1637,920
18218,1637,1144
18219,1637,1761
18220,1637,2386
18221,1637,2709
18222,1637,569
18223,1637,3051
18224,1637,802
18225,1637,768
18226,1637,3044
18227,1637,1147
18228,1637,440
18229,1229,1951
18230,1229,421
18231,1229,2593
18232,1229,1824
18233,1229,2323
18234,1229,2704
18235,1229,48
18236,1229,920
18237,1229,224
18238,1229,3097
18239,1229,329
18240,1229,2962
18241,1229,139
18242,1229,1608
18243,1229,2645
18244,1229,1711
18245,1021,2554
18246,1021,619
18247,1021,1867
18248,1021,2141
18249,1021,861
18250,1021,468
18251,1021,3164
18252,1021,920
18253,1021,1144
18254,1021,1761
18255,1021,2386
18256,1021,2549
18257,1021,2524
18258,1021,2936
18259,1021,83
18260,1021,569
18261,1021,855
18262,1021,704
18263,1021,276
18264,1021,2645
18265,1021,1431
18266,1021,2424
18267,1021,2737
18268,1021,2501
