,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
107648,3133,2914,0.004395605,0.428571433,0.008781559
108272,3096,675,0.0,0.0,0.002910361
108400,3332,844,0.01923077,0.055555556,0.0
108704,3173,4679,0.001207729,0.25,0.009025271
108800,3234,50,0.002028398,0.166666672,0.003496503
108801,3234,120,0.016574586,0.140625,0.0
109328,3173,109,0.016646849,0.466666669,0.006912442
109376,3147,5198,0.0,0.0,0.0125
109808,3034,4493,0.02739726,0.25,0.009771987
110112,3242,150,0.0,0.0,0.007952286
110224,3326,1199,0.101123594,0.333333343,0.06334842
110256,3173,1101,0.015348288,0.371428579,0.005782918
111104,3442,9206,0.0,0.0,0.0
111280,3185,2816,0.020833334,0.717948735,0.057017542
112160,3349,8262,0.000888099,0.5,0.0
112960,3301,300,0.028985508,0.06666667,0.0
113376,3260,2465,0.0,0.0,0.0
114032,3234,7128,0.004040404,0.222222224,0.004
114048,3340,1490,0.04040404,0.134453788,0.005263158
114240,3394,6348,0.0,0.0,0.005952381
114317,3260,4587,0.012048192,0.027027028,0.0
114528,3364,7873,0.0,0.0,0.011086474
114560,3316,4835,0.0,0.0,0.017142856
116272,3380,7602,0.004901961,0.111111112,0.0
117081,3455,6310,0.0,0.0,0.0
117488,3517,9351,0.0625,0.333333343,0.0
119600,3500,5715,0.045751635,0.107692309,0.0
120144,3750,7344,0.0,0.0,0.008928572
120512,3611,2816,0.005192878,0.318181813,0.021084337
121568,3608,1894,0.012658228,0.05882353,0.002409639
121680,3520,832,0.0,0.0,0.004244205
122960,3741,385,0.013333334,0.071428575,0.018492177
122961,3741,430,0.017612524,0.072580643,0.056890011
123712,3828,2982,0.047979798,0.463414639,0.0
123776,3604,6269,0.025,0.222222224,0.0125
124351,3570,343,0.072413795,0.428571433,0.009689922
125136,3859,2816,0.002235469,0.25,0.040590405
125152,3741,7958,0.021844661,0.072580643,0.009049774
125392,3620,7980,0.018867925,0.194444448,0.003663004
125440,3816,2816,0.008112094,0.323529422,0.0
125632,3703,60,0.037500001,0.09375,0.001964637
125664,3855,1095,0.040983606,0.14705883,0.003194888
125728,3901,1101,0.028169014,0.057142857,0.007045355
126784,3878,1095,0.024509804,0.217391297,0.006879299
126864,3719,1768,0.015873017,0.071428575,0.002116402
127312,3855,464,0.014184397,0.285714298,0.006128703
127760,3828,8821,0.002320186,0.017241379,0.0
129360,3939,2816,0.006746626,0.899999976,0.01438849
130032,3900,238,0.007633588,0.068965517,0.007751938
131088,4017,4882,0.056179777,0.232558146,0.0
132256,3945,3234,0.007220217,0.057142857,0.0
133264,3833,430,0.007211538,0.130434781,0.006980803
133616,4138,1664,0.00754717,0.166666672,0.0
134112,4150,8251,0.106557377,0.464285702,0.0
134400,3900,1423,0.02631579,0.184210524,0.036585364
135520,4035,8957,0.021739131,0.086956523,0.015267176
135568,4009,1095,0.070776254,0.319587618,0.00130039
135632,4113,1768,0.045454547,0.111111112,0.003215434
135696,4056,6569,0.0,0.0,0.005167959
135760,3926,5815,0.0,0.0,0.0
135872,4038,89,0.012671595,0.413793117,0.0
135873,4038,120,0.031120332,0.46875,0.001356852
135936,4159,1320,0.022727273,0.083333336,0.010309278
136192,4076,153,0.02247191,0.07692308,0.009780776
138336,4050,395,0.013513514,0.071428575,0.002528445
138525,4305,5331,0.040816326,0.159999996,0.0
138608,4236,6325,0.03846154,0.166666672,0.0
138609,4237,728,0.119999997,0.236842111,0.05952381
138880,4297,8806,0.022556391,0.115384616,0.008032128
138912,4017,309,0.026595745,0.104166664,0.009876544
138913,4017,1043,0.091324203,0.212765962,0.007594937
138914,4017,1090,0.019480519,0.25,0.010964912
138915,4017,1095,0.06818182,0.22758621,0.009070295
139584,4051,2839,0.044362292,0.319999993,0.007246377
140272,4218,6129,0.0,0.0,0.007832898
140544,4360,8597,0.0,0.0,0.0
140976,4164,756,0.0,0.0,0.001102536
141102,4297,7224,0.0,0.0,0.010948905
142208,4444,5089,0.0,0.0,0.024024025
142944,4486,2914,0.014566642,0.555555582,0.005181347
143024,4361,5749,0.061728396,0.140845075,0.00137931
143104,4377,5842,0.033613447,0.076190479,0.00305499
143216,4385,2645,0.012345679,0.15384616,0.023316063
143392,4377,120,0.025,0.078125,0.001216545
143664,4493,3034,0.02739726,0.25,0.009771987
143744,4490,6496,0.039215688,0.14705883,0.0
143792,4418,1696,0.004950495,0.011904762,0.0
144304,4353,395,0.069444448,0.3125,0.001711596
145040,4361,2425,0.018072288,0.126760557,0.001424501
145424,4271,8882,0.032608695,0.119999997,0.010416667
146367,4440,2130,0.015384615,0.041666668,0.011273957
147152,4547,2816,0.054558013,0.407216489,0.015334063
148016,4550,1095,0.037220843,0.326086968,0.006265664
148688,4547,9165,0.05785124,0.110526316,0.0
148944,4550,6496,0.025316456,0.130434781,0.019713262
149728,4757,1840,0.017391304,0.06666667,0.025806451
150224,4547,1663,0.096989967,0.216417909,0.008274232
150640,4677,4918,0.094405591,0.209302321,0.013904982
150768,4587,3260,0.012048192,0.027027028,0.0
150816,4665,7499,0.04255319,0.09375,0.001407459
150960,4566,1542,0.163793102,0.322033912,0.00779896
151264,4677,7453,0.119999997,0.418604642,0.003875969
151600,4543,1745,0.087719299,0.227272734,0.0
151696,4677,8331,0.080745339,0.288888901,0.007371007
152224,4794,2914,0.010869565,0.394736856,0.0
152752,4490,251,0.124087594,0.25,0.003141062
153344,4882,4017,0.056179777,0.232558146,0.0
153600,4754,8048,0.00952381,0.222222224,0.019607844
153856,4732,87,0.024390243,0.048780486,0.015151516
153920,4677,2816,0.042052746,0.457364351,0.009230769
154031,4788,1490,0.117647059,0.351999998,0.0
154496,4523,5846,0.021798365,0.115942031,0.0
155008,4547,7119,0.004424779,0.030303031,0.001402525
156016,4818,6634,0.0,0.0,0.009242144
156416,4766,1771,0.0,0.0,0.0
156814,4754,279,0.025974026,0.176470593,0.00456621
156960,4679,3173,0.001207729,0.25,0.009025271
157776,4835,3316,0.0,0.0,0.017142856
158144,4929,269,0.072072074,0.32432431,0.005025126
159632,4918,4677,0.094405591,0.209302321,0.013904982
160512,4965,8334,0.019417476,0.064516127,0.004366812
160704,5040,2816,0.008178439,0.478260875,0.007035176
160896,4927,232,0.016600791,0.524999976,0.010152284
162080,5089,4444,0.0,0.0,0.024024025
162704,4974,343,0.007518797,0.333333343,0.001730104
162960,5141,525,0.052631579,0.181818187,0.007304602
163104,5065,8753,0.001042753,0.111111112,0.010615711
163968,4918,251,0.071428575,0.209302321,0.005920496
163969,4918,278,0.038167939,0.113636367,0.018312622
164976,4957,1101,0.033248082,0.371428579,0.008089888
165168,4991,2839,0.023765996,0.18571429,0.007751938
165472,4957,6060,0.01010101,0.129032254,0.013861386
166576,5117,675,0.011235955,0.055555556,0.000882094
166880,5089,2616,0.0,0.0,0.002066116
167120,5208,2867,0.064935066,0.238095239,0.0
167760,5299,1454,0.053333335,0.137931034,0.002427184
167824,5342,2733,0.038580246,0.087412588,0.002512563
167840,5214,387,0.0,0.0,0.002798507
168160,5358,3150,0.001821494,0.25,0.00913242
168720,5237,9010,0.048076924,0.161290318,0.0
169008,4957,2783,0.025316456,0.277777791,0.010810811
169104,5466,8158,0.018518519,0.25,0.003792668
169408,5198,3147,0.0,0.0,0.0125
170128,5270,269,0.063400574,0.255813956,0.0
170528,5375,364,0.036544852,0.183333337,0.006593407
170864,5274,3080,0.034883723,0.333333343,0.011705685
171584,5474,7499,0.039344262,0.144578308,0.002108222
171632,5387,82,0.042410713,0.59375,0.008820287
171856,5336,8614,0.00608828,0.25,0.005076142
172000,5388,87,0.021032505,0.255813956,0.000613497
172128,5474,1825,0.013422819,0.05882353,0.031446543
173120,5358,938,0.0,0.0,0.006882989
173152,5342,6145,0.004901961,0.086956523,0.003252032
173312,5449,2839,0.067503922,0.226315796,0.0
173664,5331,4305,0.040816326,0.159999996,0.0
173904,5362,953,0.0,0.0,0.015075377
174448,5355,586,0.0625,0.150943398,0.005347594
175328,5342,1327,0.007575758,0.25,0.006578947
176768,5500,2698,0.039215688,0.125,0.017241379
177728,5474,2914,0.087491453,0.547008574,0.022443891
177840,5480,6496,0.024630541,0.454545468,0.00744879
179344,5474,1101,0.03065134,0.22857143,0.000452899
179408,5613,7159,0.061111111,0.229166672,0.00811359
181376,5667,110,0.090277776,0.298850566,0.0008285
182976,5650,2452,0.064853556,0.861111104,0.021505376
183056,5757,8847,0.081081077,0.300000012,0.0
183280,5815,8838,0.0,0.0,0.0
184384,5493,94,0.024752475,0.05102041,0.002684564
184385,5493,1095,0.056179777,0.255102038,0.005018821
184528,5702,269,0.023333333,0.291666657,0.001031992
184784,5715,3500,0.045751635,0.107692309,0.0
184976,5761,32,0.03125,0.200000003,0.00065445
185648,5863,6413,0.088607594,0.291666657,0.0
185664,5552,2509,0.055172414,0.119402982,0.0
186560,5893,1311,0.009426552,0.428571433,0.007281553
186720,5806,8257,0.073770493,0.382978737,0.00591716
186752,5842,4377,0.033613447,0.076190479,0.00305499
186960,5777,2816,0.005247376,0.875,0.006972112
189392,5749,4361,0.061728396,0.140845075,0.00137931
189520,5846,4523,0.021798365,0.115942031,0.0
190192,5893,1554,0.003912363,0.192307696,0.004310345
191472,5815,3926,0.0,0.0,0.0
193392,5904,16,0.061728396,0.208333328,0.010947168
193712,6070,430,0.055825241,0.589743614,0.004032258
193856,5990,430,0.012019231,0.200000003,0.012455516
194160,6129,4218,0.0,0.0,0.007832898
195584,6109,1095,0.002666667,0.25,0.005053695
195984,6163,1948,0.01010101,0.052631579,0.005706134
195985,6163,1992,0.0,0.0,0.001984127
196128,6060,4957,0.01010101,0.129032254,0.013861386
196352,6325,4236,0.03846154,0.166666672,0.0
196624,6280,1663,0.020512821,0.061538462,0.004201681
196752,6164,7525,0.0,0.0,0.004155125
198288,6232,414,0.021505376,0.06666667,0.002669514
198384,6145,5342,0.004901961,0.086956523,0.003252032
198385,6145,7125,0.015037594,0.086956523,0.006410256
199424,6334,1325,0.064285718,0.449999988,0.003115265
199776,6309,2032,0.006944444,0.035714287,0.0
199872,6337,1095,0.024630541,0.227272734,0.00260078
199952,6163,753,0.0,0.0,0.015781922
199953,6163,806,0.009433962,0.03846154,0.013617961
200624,6174,42,0.017857144,0.06666667,0.005449591
201280,6220,35,0.06849315,0.277777791,0.007715133
201281,6220,82,0.06223176,0.483333319,0.007125891
201282,6220,770,0.009345794,0.020833334,0.01993704
201616,6230,3138,0.083532222,0.286885232,0.0
202176,6310,3455,0.0,0.0,0.0
202512,6423,613,0.055555556,0.200000003,0.01076716
202800,6409,527,0.06666667,0.166666672,0.004120879
203248,6366,1355,0.044943821,0.171428576,0.009090909
203408,6413,5863,0.088607594,0.291666657,0.0
203424,6348,3394,0.0,0.0,0.005952381
203584,6494,2390,0.028571429,0.079999998,0.0
205728,6496,5480,0.024630541,0.454545468,0.00744879
205792,6430,3126,0.01179941,0.5,0.010704728
205808,6564,3224,0.03164557,0.073529415,0.014084507
205824,6496,4490,0.039215688,0.14705883,0.0
205825,6496,4550,0.025316456,0.130434781,0.019713262
205872,6455,2914,0.003663004,0.384615391,0.005434783
205936,6497,343,0.003773585,0.25,0.0
206208,6522,7929,0.004830918,0.333333343,0.00178731
206880,6539,82,0.029459901,0.092783503,0.007290401
207168,6434,364,0.014336918,0.129032254,0.006079027
207408,6269,3604,0.025,0.222222224,0.0125
207409,6270,153,0.018248174,0.07692308,0.002023609
208128,6634,4818,0.0,0.0,0.009242144
209744,6512,2381,0.046728972,0.208333328,0.012578616
210720,6602,188,0.007518797,0.111111112,0.007952286
210912,6634,430,0.011990407,0.192307696,0.060439561
211248,6569,4056,0.0,0.0,0.005167959
211376,6685,1044,0.120567374,0.223684207,0.005555556
211648,6690,382,0.036649216,0.170731708,0.004970179
212144,6690,2002,0.054545455,0.529411793,0.002234637
212224,6724,87,0.057471264,0.116279073,0.001846154
213072,6878,251,0.111764707,0.220930234,0.004302926
213504,6727,87,0.0,0.0,0.009066183
214032,6587,382,0.01923077,0.083333336,0.004416094
214176,6754,1095,0.022784811,0.28125,0.019480519
215232,6611,7159,0.042780749,0.15384616,0.005194805
215888,6616,8554,0.03846154,0.368421048,0.005586592
217088,6960,7499,0.111111112,0.245614037,0.003994674
218032,6815,653,0.079999998,0.16438356,0.0
218624,6684,82,0.013483146,0.375,0.00131579
218656,6733,172,0.0,0.0,0.003030303
219488,7047,2535,0.048507463,0.433333337,0.010178117
220320,7016,8273,0.0,0.0,0.0
220576,7076,9057,0.010224949,0.714285731,0.0
220720,6977,2302,0.011627907,0.047619049,0.006451613
222272,6904,382,0.072072074,0.390243888,0.004052685
223600,7047,16,0.056537103,0.333333343,0.019810896
223744,7125,6145,0.015037594,0.086956523,0.006410256
224336,7062,621,0.018867925,0.071428575,0.006329114
224672,7119,4547,0.004424779,0.030303031,0.001402525
225200,7111,1454,0.028248588,0.15625,0.003831418
225648,7184,99,0.030769231,0.095238097,0.005141388
225649,7184,2780,0.05882353,0.130434781,0.0
226000,7159,5613,0.061111111,0.229166672,0.00811359
226896,7258,269,0.07333333,0.56410259,0.001966568
226992,7308,3034,0.064220183,0.142857149,0.048926014
227376,7112,364,0.016835017,0.100000001,0.002171553
227920,7218,1095,0.051980197,0.396226406,0.002544529
228192,7168,3080,0.024464833,0.533333361,0.008353222
228768,7159,2642,0.029585799,0.161290318,0.027363185
228864,7224,4297,0.0,0.0,0.010948905
228944,7216,194,0.012526096,0.092307694,0.015299027
228960,7159,114,0.021052632,0.078431375,0.004535147
228975,7159,79,0.020270269,0.375,0.014150944
229264,7180,2816,0.039531481,0.620689631,0.006279435
229265,7180,2946,0.069620252,0.134146348,0.013289036
229600,7159,6611,0.042780749,0.15384616,0.005194805
229728,7297,2839,0.069965869,0.299270064,0.011299435
229824,7286,9248,0.010067114,0.285714298,0.01734104
230096,7162,251,0.085185185,0.267441869,0.000287936
230097,7162,395,0.015151516,0.065573767,0.001282599
230496,7162,8006,0.037656903,0.219512194,0.007692308
230560,7128,3234,0.004040404,0.222222224,0.004
231568,7373,1436,0.094696969,0.185185179,0.0
233280,7418,617,0.031802122,0.321428567,0.00952381
233520,7159,1542,0.117346942,0.302631587,0.010079194
233696,7308,2182,0.046511628,0.162162155,0.003777148
233712,7308,9432,0.08387097,0.18571429,0.000981354
234800,7301,112,0.013157895,0.400000006,0.00095511
235792,7344,3750,0.0,0.0,0.008928572
235936,7353,1309,0.09375,0.222222224,0.016064256
236368,7413,508,0.129629627,0.333333343,0.006650544
236448,7353,2302,0.021978023,0.074074075,0.005555556
236704,7381,99,0.0,0.0,0.040892195
237120,7429,395,0.009708738,0.023255814,0.012929442
237121,7429,1017,0.015384615,0.043478262,0.006722689
237520,7493,523,0.060606062,0.400000006,0.005087209
237792,7322,770,0.0,0.0,0.037683822
237793,7322,1193,0.129032254,0.244897962,0.003058104
237806,7322,1584,0.00729927,0.035714287,0.039370079
239328,7609,893,0.023809524,0.079999998,0.004504505
239984,7600,7789,0.083333336,0.181818187,0.0
240256,7453,4677,0.119999997,0.418604642,0.003875969
240480,7499,5474,0.039344262,0.144578308,0.002108222
240816,7499,4665,0.04255319,0.09375,0.001407459
241056,7525,6164,0.0,0.0,0.004155125
241072,7443,2816,0.014958863,0.833333313,0.009036144
241136,7499,6960,0.111111112,0.245614037,0.003994674
241232,7685,617,0.101307191,0.234848484,0.0
241264,7564,395,0.00990099,0.024390243,0.010526316
241616,7638,395,0.009803922,0.023809524,0.01675042
242320,7499,2816,0.03660322,0.602409661,0.008860759
242896,7486,1758,0.020689655,0.107142858,0.00390625
243088,7602,177,0.087719299,0.20408164,0.0
243089,7602,220,0.02631579,0.068965517,0.00947226
243712,7738,3126,0.042666666,0.285714298,0.001385042
243840,7602,3380,0.004901961,0.111111112,0.0
245552,7712,220,0.037037037,0.208333328,0.005571031
247082,7602,1974,0.004784689,0.071428575,0.010452962
248080,7679,1758,0.051136363,0.138461545,0.005376344
249760,7561,8262,0.01336675,0.181818187,0.0
249952,7617,790,0.089552239,0.360000014,0.003472222
252160,7840,2753,0.046082951,0.285714298,0.004048583
252480,7840,365,0.007575758,0.200000003,0.00998004
252880,7789,7600,0.083333336,0.181818187,0.0
253920,7924,194,0.039647575,0.138461545,0.021814007
254832,7889,121,0.028248588,0.06666667,0.003745318
255232,7833,8471,0.0,0.0,0.011111111
258080,7929,6522,0.004830918,0.333333343,0.00178731
258160,7936,2914,0.039446365,0.393103451,0.008714597
258304,7985,343,0.021818181,0.315789461,0.0
258576,7867,650,0.006329114,0.090909094,0.025925925
258928,7873,3364,0.0,0.0,0.011086474
259072,8006,7162,0.037656903,0.219512194,0.007692308
259312,8007,8614,0.006153846,0.444444448,0.005
259744,8028,8753,0.008342023,0.5,0.004268293
260400,7980,3620,0.018867925,0.194444448,0.003663004
261136,8158,5466,0.018518519,0.25,0.003792668
262336,7980,188,0.078324229,0.172000006,0.010204081
262337,7980,343,0.088288285,0.187022895,0.006451613
263584,7958,3741,0.021844661,0.072580643,0.009049774
263824,8127,1920,0.050847456,0.230769232,0.00621118
263968,7956,8614,0.010385756,0.194444448,0.022911051
264032,8048,4754,0.00952381,0.222222224,0.019607844
265200,8230,1607,0.028846154,0.071428575,0.005235602
265360,8121,675,0.032967035,0.25,0.001171646
265456,8285,1095,0.045662101,0.232558146,0.003190811
266832,8262,1554,0.006999125,0.307692319,0.0
267584,8257,5806,0.073770493,0.382978737,0.00591716
269456,8262,3349,0.000888099,0.5,0.0
269648,8273,7016,0.0,0.0,0.0
269664,8334,4965,0.019417476,0.064516127,0.004366812
269872,8251,2081,0.109890111,0.357142866,0.005464481
269873,8251,4150,0.106557377,0.464285702,0.0
270000,8287,251,0.05751634,0.511627913,0.001443418
270192,8281,8614,0.016641453,0.407407403,0.008510638
270240,8104,8935,0.004032258,0.030303031,0.007905139
270656,8262,7561,0.01336675,0.181818187,0.0
271024,8366,153,0.008,0.016393442,0.003369272
271296,8497,2093,0.06666667,0.125,0.017142856
271632,8271,42,0.086419754,0.162790701,0.001323627
272096,8597,4360,0.0,0.0,0.0
272288,8331,4677,0.080745339,0.288888901,0.007371007
272464,8506,269,0.068027213,0.645161271,0.00204918
272864,8471,7833,0.0,0.0,0.011111111
273408,8513,2816,0.034789044,0.72307694,0.0
273456,8257,2436,0.131097555,0.275641024,0.005617978
274240,8470,343,0.037593983,0.098684214,0.001980198
274384,8395,3034,0.044025157,0.21875,0.001146789
275040,8492,3173,0.034564957,0.674418628,0.035433073
276192,8614,351,0.001536098,0.142857149,0.033726811
276208,8262,2238,0.001771479,0.333333343,0.001231527
276608,8556,269,0.079754598,0.376811594,0.005830904
276832,8432,9238,0.048387095,0.100000001,0.0
276848,8614,8281,0.016641453,0.407407403,0.008510638
276896,8614,1771,0.038572807,0.09259259,0.019396551
277040,8386,1095,0.028301887,0.1875,0.003234153
277056,8614,1410,0.010687022,0.411764711,0.007058823
277232,8259,8782,0.036036037,0.307692319,0.0
277840,8665,220,0.057915058,0.12931034,0.004095563
278416,8468,32,0.002717391,0.050000001,0.00260078
278624,8614,2173,0.013803681,0.5625,0.028395062
278880,8554,6616,0.03846154,0.368421048,0.005586592
279200,8614,5336,0.00608828,0.25,0.005076142
281392,8782,8259,0.036036037,0.307692319,0.0
282192,8769,42,0.0132626,0.111111112,0.007392473
282193,8769,301,0.025714286,0.409090906,0.012642225
282672,8753,32,0.002063984,0.100000001,0.011578306
282736,8614,8007,0.006153846,0.444444448,0.005
282750,8614,7956,0.010385756,0.194444448,0.022911051
282832,8806,2743,0.006134969,0.03846154,0.003683241
282833,8806,2914,0.010964912,0.576923072,0.011862396
283152,8658,1320,0.009708738,0.02631579,0.005504587
283344,8700,153,0.015714286,0.169230774,0.008751262
284096,8794,594,0.01369863,0.033333335,0.004982207
284144,8614,527,0.013119534,0.180000007,0.026002167
284640,8753,5065,0.001042753,0.111111112,0.010615711
284704,8753,432,0.005202914,0.333333343,0.012903226
284705,8753,523,0.007186858,0.233333334,0.007097232
284896,8753,8028,0.008342023,0.5,0.004268293
285568,8911,1607,0.024096385,0.061538462,0.008179959
285616,8753,604,0.004873294,0.0625,0.007092198
285617,8753,661,0.010351967,0.400000006,0.00570676
285856,8753,153,0.011952192,0.184615389,0.017880796
286048,8862,39,0.027777778,0.161290318,0.007142857
286496,8753,1348,0.008298756,0.380952388,0.016691957
287504,8911,2636,0.028277636,0.104761906,0.002415459
287744,8803,506,0.01493652,0.571428597,0.002484472
288192,8519,1094,0.01953125,0.135135129,0.008417509
288193,8519,2914,0.010144928,0.378378391,0.00273224
289120,8821,3828,0.002320186,0.017241379,0.0
289184,8806,4297,0.022556391,0.115384616,0.008032128
291312,8935,8104,0.004032258,0.030303031,0.007905139
291568,9010,5237,0.048076924,0.161290318,0.0
291936,8911,188,0.088957056,0.27619049,0.005865103
292576,9031,225,0.083333336,0.285714298,0.0
292624,8957,4035,0.021739131,0.086956523,0.015267176
292656,9078,304,0.00729927,0.015384615,0.028169014
293408,8882,4271,0.032608695,0.119999997,0.010416667
295376,8916,644,0.0,0.0,0.021113243
295808,8838,5815,0.0,0.0,0.0
295936,9206,3442,0.0,0.0,0.0
296752,8818,2914,0.002183406,0.150000006,0.0025
297904,9080,2489,0.084033616,0.285714298,0.007267442
298256,9057,7076,0.010224949,0.714285731,0.0
298576,8847,5757,0.081081077,0.300000012,0.0
298784,9165,4547,0.05785124,0.110526316,0.0
299024,9080,251,0.224489793,0.383720934,0.011506556
299040,9171,1003,0.075000003,0.209302321,0.026829269
300608,9057,1999,0.007866274,0.156862751,0.0
301296,9238,8432,0.048387095,0.100000001,0.0
301680,9210,395,0.0,0.0,0.004973063
302820,9417,1202,0.017964073,0.214285716,0.011363637
303140,9178,2210,0.023076924,0.075000003,0.0
304356,9142,395,0.01980198,0.047619049,0.003706754
304820,9285,204,0.06122449,0.130434781,0.003726708
304847,9296,2002,0.173913047,0.70588237,0.001104362
305124,9351,3517,0.0625,0.333333343,0.0
305188,9281,942,0.07692308,0.206896558,0.008976661
305380,9328,82,0.012793177,0.150000006,0.00660793
305556,9260,430,0.005025126,0.5,0.017656501
305620,9319,395,0.071428575,0.206896558,0.001282051
305716,9248,7286,0.010067114,0.285714298,0.01734104
305732,9402,156,0.024193548,0.214285716,0.01897019
305748,9267,806,0.054545455,0.115384616,0.001756697
305908,9405,1320,0.041237112,0.114285715,0.003539823
305956,9271,216,0.0,0.0,0.0
306052,9384,113,0.018518519,0.081081077,0.0
306116,9432,7308,0.08387097,0.18571429,0.000981354
306148,9280,364,0.007751938,0.25,0.004343105
306164,9340,840,0.0,0.0,0.0
306196,9384,2914,0.030534351,0.34375,0.006479482
306212,9320,278,0.038961038,0.083333336,0.006224066
306244,9490,414,0.02739726,0.06666667,0.000530223
