,jaccard_genre_sim,second,first
5154,0.017094018,859,809
5155,0.092369474,859,608
5156,0.054054055,859,1223
5157,0.035714287,859,1620
5158,0.049915399,859,3097
5159,0.027027028,859,842
5160,0.009174312,859,2355
5161,0.03539823,859,78
5162,0.02631579,859,258
5163,0.046296295,859,776
5164,0.051490515,859,738
5165,0.052173913,859,1466
5166,0.035175879,859,1726
5167,0.072580643,859,1175
5168,0.0,2858,1887
5169,0.0,2858,1219
5170,0.0,2858,973
5171,0.012195121,2858,1643
5172,0.012345679,2858,1873
5173,0.012345679,2858,1280
5174,0.0,2858,906
5175,0.0,2858,837
5176,0.014044944,2858,1796
5177,0.0,2858,1904
5178,0.012048192,2858,1434
5179,0.02247191,2858,127
5180,0.0,2858,1253
5181,0.022727273,2858,559
5182,0.0125,2858,1096
5183,0.016129032,2858,69
5184,0.012219959,1566,635
5185,0.006956522,1566,3097
5186,0.03539823,1566,213
5187,0.026881721,1566,929
5188,0.006838906,1566,224
5189,0.060606062,1566,157
5190,0.011173184,1566,846
5191,0.009146341,1566,920
5192,0.006613757,1566,861
5193,0.086419754,1566,454
5194,0.004761905,1566,276
5195,0.008547009,1566,2927
5196,0.007092198,1566,704
5197,0.090909094,1566,1565
5198,0.021978023,1566,1025
5199,0.00990099,1566,69
5200,0.114754096,1417,1850
5201,0.020547945,1417,760
5202,0.008928572,1417,2446
5203,0.008641975,1417,2424
5204,0.01718213,1417,1144
5205,0.157894731,1417,264
5206,0.039735101,1417,751
5207,0.032786883,1417,1036
5208,0.07272727,1417,1911
5209,0.034482758,1417,1686
5210,0.015424165,1417,436
5211,0.020134227,1417,803
5212,0.0625,1417,694
5213,0.145161286,1417,940
5214,0.013377926,1417,502
5215,0.0625,1417,953
5216,0.008474576,3051,1340
5217,0.007936508,3051,641
5218,0.009345794,3051,1756
5219,0.0,3051,845
5220,0.0,3051,801
5221,0.008,3051,1414
5222,0.024390243,3051,1852
5223,0.0,3051,1753
5224,0.0,3051,479
5225,0.018691588,3051,664
5226,0.027450981,3051,1025
5227,0.0,2578,1562
5228,0.0,2578,477
5229,0.0,2578,497
5230,0.0,2578,619
5231,0.0,2578,1047
5232,0.00635324,172,2424
5233,0.018796992,172,1144
5234,0.006476684,172,2737
5235,0.006071645,172,920
5236,0.018050542,172,83
5237,0.019379845,172,821
5238,0.0,172,2523
5239,0.025830258,172,1761
5240,0.007155635,172,2501
5241,0.00729927,172,2549
5242,0.00733945,172,2524
5243,0.008032128,1604,635
5244,0.005185825,1604,3097
5245,0.017857144,1604,1081
5246,0.083333336,1604,172
5247,0.049180329,172,1047
5248,0.013245033,776,400
5249,0.00608365,776,224
5250,0.005474452,776,920
5251,0.013605442,776,440
5252,0.024390243,776,496
5253,0.002079002,776,653
5254,0.021276595,717,221
5255,0.089285716,717,188
5256,0.016528925,717,1644
5257,0.0,717,2919
5258,0.011363637,717,3044
5259,0.006097561,717,1656
5260,0.025,717,1762
5261,0.031914894,717,1245
5262,0.057692308,717,259
5263,0.014492754,717,194
5264,0.003508772,215,2501
5265,0.016427105,215,653
5266,0.003577817,215,2549
5267,0.025641026,215,1387
5268,0.003597122,215,2524
5269,0.016393442,1876,2912
5270,0.111111112,1876,1685
5271,0.025390625,1876,635
5272,0.108433738,1876,767
5273,0.017152658,1876,3097
5274,0.018518519,1876,2645
5275,0.107142858,1876,78
5276,0.147540987,1876,528
5277,0.063492067,1876,1176
5278,0.053571429,1876,669
5279,0.020833334,1876,2384
5280,0.0,2858,110
5281,0.0,2858,453
5282,0.0,2858,847
5283,0.0,2858,1595
5284,0.0,2858,336
5285,0.010989011,2858,1793
5286,0.0,2858,1513
5287,0.0,2858,1791
5288,0.0,2858,939
5289,0.0,2858,1533
5290,0.0,2858,1707
5291,0.024096385,2858,888
5292,0.003466205,1855,3097
5293,0.001175088,1855,2645
5294,0.0,1855,2248
5295,0.0,2858,1002
5296,0.011461318,2362,1524
5297,0.017412934,2362,669
5298,0.008547009,2362,1060
5299,0.0,2362,891
5300,0.005633803,2362,698
5301,0.0,2362,1227
5302,0.0,2362,610
5303,0.005649718,2362,1402
5304,0.094972067,2362,1144
5305,0.005714286,2362,357
5306,0.008450705,2362,1522
5307,0.008595988,2362,397
5308,0.014164306,2362,1421
5309,0.008264462,2362,1587
5310,0.002832861,2362,927
5311,0.002808989,2362,147
5312,0.005952381,1076,3164
5313,0.010714286,1076,502
5314,0.006802721,1076,224
5315,0.007272727,1076,920
5316,0.013468013,1076,1108
5317,0.008865248,1076,83
5318,0.07692308,1076,1550
5319,0.004709576,1076,276
5320,0.005633803,1076,3054
5321,0.005309734,1076,2501
5322,0.010288066,1076,653
5323,0.116883114,1076,395
5324,0.005415163,1076,2549
5325,0.005444646,1076,2524
5326,0.048913043,1076,1025
5327,0.007462686,1634,2384
5328,0.00862069,2362,1573
5329,0.008426966,2362,1877
5330,0.008042895,2362,863
5331,0.008571428,2362,389
5332,0.008522728,2362,82
5333,0.00286533,2362,297
5334,0.011267605,2362,443
5335,0.0,2362,178
5336,0.011204482,2362,1723
5337,0.008403362,2362,1850
5338,0.005747126,2362,690
5339,0.002824859,2362,1853
5340,0.0,2362,317
5341,0.005602241,2362,1305
5342,0.00867052,2362,1818
5343,0.0,2362,934
5344,0.0213858,3097,855
5345,0.005141388,3097,923
5346,0.006044905,3097,463
5347,0.003451251,3097,444
5348,0.003454231,3097,1753
5349,0.010416667,3097,1668
5350,0.005150215,3097,1392
5351,0.00779896,3097,506
5352,0.005172414,3097,1279
5353,0.005181347,3097,479
5354,0.006050129,3097,733
5355,0.004325259,3097,1822
5356,0.005208333,3097,114
5357,0.006076389,3097,664
5358,0.005988024,3097,403
5359,0.005194805,3097,516
5360,0.0,2243,1800
5361,0.0,2243,589
5362,0.0,2243,767
5363,0.0,2243,1634
5364,0.0,2243,598
5365,0.0,2243,213
5366,0.0,2243,769
5367,0.0,2243,1052
5368,0.0,2243,891
5369,0.0,2243,792
5370,0.01,2243,1191
5371,0.0,2243,1246
5372,0.0,2243,1098
5373,0.0,2243,1872
5374,0.0,2243,1827
5375,0.0,2243,1251
5376,0.0,1841,2611
5377,0.060606062,1841,710
5378,0.007294833,1841,920
5379,0.0,1841,2069
5380,0.030612245,1841,476
5381,0.010596027,1841,861
5382,0.0,1841,2153
5383,0.006960557,1841,706
5384,0.044444446,1841,1577
5385,0.001577287,1841,276
5386,0.011764706,1670,465
5387,0.022727273,1670,635
5388,0.0,1670,2839
5389,0.035714287,1670,608
5390,0.024744028,1670,3097
5391,0.016447369,1670,2384
5392,0.0,2912,1426
5393,0.0,2912,1747
5394,0.0,2912,1453
5395,0.0,2912,576
5396,0.0,2912,1286
5397,0.00625,2912,942
5398,0.011695907,2912,923
5399,0.019607844,2912,1025
5400,0.0,2113,738
5401,0.0,2036,1362
5402,0.0,2036,1116
5403,0.021390375,149,608
5404,0.007819287,149,3097
5405,0.029239766,149,1649
5406,0.089552239,149,425
5407,0.003745318,149,2384
5408,0.0327553,635,1373
5409,0.014227643,635,384
5410,0.010204081,635,685
5411,0.023809524,635,641
5412,0.020283977,635,1711
5413,0.017857144,635,1426
5414,0.008130081,635,1307
5415,0.010080645,635,637
5416,0.032520324,635,1791
5417,0.022177419,635,864
5418,0.012096774,635,1010
5419,0.014084507,635,362
5420,0.012219959,635,1756
5421,0.016194332,635,1015
5422,0.012244898,635,457
5423,0.017928287,635,1415
5424,0.025,2085,1284
5425,0.027777778,2085,172
5426,0.024390243,2085,1440
5427,0.025,2085,18
5428,0.023809524,2085,658
5429,0.022653721,2085,1796
5430,0.025,2085,1487
5431,0.022222223,2085,1075
5432,0.025,2085,719
5433,0.023255814,2085,1488
5434,0.02631579,2085,890
5435,0.016187049,2085,83
5436,0.0,2085,985
5437,0.0,2085,1393
5438,0.0,2085,1542
5439,0.024390243,2085,401
5440,0.016260162,635,1849
5441,0.019267824,635,1287
5442,0.018367346,635,952
5443,0.026000001,635,769
5444,0.01622718,635,1128
5445,0.02,635,632
5446,0.016096579,635,1419
5447,0.016359918,635,1209
5448,0.020080321,635,1382
5449,0.018145161,635,1031
5450,0.029126214,635,1174
5451,0.010183299,635,1567
5452,0.075409837,635,929
5453,0.013916501,635,1878
5454,0.010060363,635,1141
5455,0.014141414,635,29
5456,0.021582734,644,760
5457,0.032967035,644,1144
5458,0.05785124,644,216
5459,0.103448279,644,1768
5460,0.0,644,2313
5461,0.275000006,644,84
5462,0.016000001,644,436
5463,0.01754386,644,803
5464,0.01775148,644,1525
5465,0.355555564,644,169
5466,0.01048951,644,502
5467,0.0234375,644,1798
5468,0.017632242,644,139
5469,0.0,644,1912
5470,0.046511628,644,741
5471,0.010909091,644,920
5472,0.039999999,1863,1726
5473,0.073170729,1863,1141
5474,0.052631579,1863,166
5475,0.010781671,1863,436
5476,0.014285714,1863,803
5477,0.007117438,1863,502
5478,0.012861736,1863,400
5479,0.006802721,1863,224
5480,0.043103449,1863,1607
5481,0.009720535,1863,920
5482,0.006688963,1863,1108
5483,0.017241379,1863,569
5484,0.009463723,1863,276
5485,0.052631579,1863,1530
5486,0.0,1863,3054
5487,0.129629627,1863,526
5488,0.039999999,527,352
5489,0.005069708,527,2424
5490,0.033707865,527,1895
5491,0.022038568,527,436
5492,0.013029316,527,400
5493,0.006823351,527,224
5494,0.045454547,527,428
5495,0.017241379,527,2656
5496,0.013888889,527,2178
5497,0.005167959,527,2737
5498,0.00667881,527,920
5499,0.148936167,527,210
5500,0.0,527,2770
5501,0.048192769,527,1199
5502,0.008571428,527,3054
5503,0.060439561,527,1047
5504,0.004754358,317,276
5505,0.012820513,317,2927
5506,0.018518519,317,2070
5507,0.039999999,317,1195
5508,0.032258064,770,1288
5509,0.0,770,507
5510,0.047619049,770,960
5511,0.0,770,2160
5512,0.00729927,770,920
5513,0.026666667,770,438
5514,0.003952569,770,861
5515,0.0,770,2482
5516,0.033333335,770,791
5517,0.004571429,770,569
5518,0.025641026,770,852
5519,0.01058201,770,1047
5520,0.032258064,2355,419
5521,0.0,2355,1359
5522,0.0,2355,1183
5523,0.0,2355,663
5524,0.0,2355,742
5525,0.003451251,657,3097
5526,0.003512881,657,2645
5527,0.0,657,2130
5528,0.006329114,657,2424
5529,0.005291005,657,224
5530,0.006451613,657,2737
5531,0.00667071,657,920
5532,0.007894737,657,861
5533,0.01431127,657,83
5534,0.035019454,657,821
5535,0.0,2355,1459
5536,0.006055363,3097,336
5537,0.004321521,3097,495
5538,0.002590674,3097,843
5539,0.004332756,3097,910
5540,0.006849315,3097,1427
5541,0.006044905,3097,563
5542,0.003481288,3097,872
5543,0.002608696,3097,128
5544,0.004306632,3097,1336
5545,0.006034483,3097,1313
5546,0.007792208,3097,151
5547,0.005172414,3097,819
5548,0.012931035,3097,621
5549,0.004317789,3097,27
5550,0.006890612,3097,1340
5551,0.013805005,3097,162
5552,0.030201342,738,191
5553,0.036666665,738,1711
5554,0.019933555,738,650
5555,0.023952097,738,1839
5556,0.009836066,738,1514
5557,0.0,738,2943
5558,0.030201342,738,1453
5559,0.019543974,738,576
5560,0.0,738,2174
5561,0.0,738,3106
5562,0.0,738,2299
5563,0.0,738,2216
5564,0.023178808,738,954
5565,0.030769231,738,1195
5566,0.0,738,2942
5567,0.024464833,738,333
5568,0.021052632,1474,473
5569,0.008849557,1474,2282
5570,0.0,1474,2902
5571,0.009077156,1474,224
5572,0.005050505,1474,2928
5573,0.009708738,1474,920
5574,0.013377926,1474,1108
5575,0.018867925,1474,821
5576,0.012557077,1474,569
5577,0.013793103,1474,706
5578,0.093023255,1474,326
5579,0.009433962,1474,276
5580,0.0,1474,3054
5581,0.0,1474,2676
5582,0.0,3051,402
5583,0.094339624,1474,162
5584,0.008450705,23,2362
5585,0.025830258,23,760
5586,0.029850746,23,1144
5587,0.021148037,23,1525
5588,0.015306123,23,139
5589,0.030567685,23,48
5590,0.006060606,23,1656
5591,0.025641026,23,39
5592,0.0,23,2639
5593,0.0,23,1912
5594,0.016528925,23,846
5595,0.008495145,23,920
5596,0.012455516,23,83
5597,0.031578947,23,1550
5598,0.006825938,23,569
5599,0.027027028,23,307
5600,0.010344828,3097,614
5601,0.00435161,3097,1034
5602,0.006086957,3097,457
5603,0.006092254,3097,964
5604,0.005199307,3097,1638
5605,0.008635579,3097,11
5606,0.006050129,3097,99
5607,0.003448276,3097,625
5608,0.006890612,3097,645
5609,0.004336514,3097,1274
5610,0.003481288,3097,1556
5611,0.011177988,3097,908
5612,0.012953368,3097,359
5613,0.006914434,3097,898
5614,0.005208333,3097,1026
5615,0.005185825,3097,520
5616,0.00619195,1720,119
5617,0.003412969,1720,2814
5618,0.003174603,1720,276
5619,0.0,1720,2414
5620,0.00625,1720,653
5621,0.044444446,1720,1539
5622,0.0,2305,488
5623,0.0,2305,1337
5624,0.025,1119,1424
5625,0.012345679,1119,659
5626,0.033519555,1119,1085
5627,0.03125,1119,1121
5628,0.021052632,1119,817
5629,0.048076924,1119,691
5630,0.005838199,1119,3097
5631,0.032894738,1119,2384
5632,0.005235602,608,1802
5633,0.037433155,608,27
5634,0.03626943,608,1340
5635,0.058510639,608,1824
5636,0.02617801,608,469
5637,0.044444446,608,1554
5638,0.026785715,608,2846
5639,0.042105265,608,190
5640,0.060465116,608,1373
5641,0.0,608,1367
5642,0.025906736,608,1757
5643,0.021621622,608,871
5644,0.043290045,608,806
5645,0.027322404,608,1512
5646,0.087452471,608,1195
5647,0.020512821,608,187
5648,0.01923077,321,126
5649,0.013623978,321,2362
5650,0.014354067,321,929
5651,0.044247787,321,515
5652,0.005167959,321,436
5653,0.010169491,321,803
5654,0.060606062,321,1794
5655,0.0,321,2341
5656,0.011049724,321,3164
5657,0.0,321,502
5658,0.022332506,321,139
5659,0.00952381,321,2902
5660,0.101123594,321,1762
5661,0.081632651,321,1028
5662,0.053571429,321,147
5663,0.036866359,321,69
5664,0.025,1092,160
5665,0.029520296,1092,1761
5666,0.007142857,1092,2501
5667,0.018828452,1092,653
5668,0.007285974,1092,2549
5669,0.007326007,1092,2524
5670,0.054545455,858,1417
5671,0.003469211,858,3097
5672,0.03125,858,1081
5673,0.008097166,858,2510
5674,0.0,858,2282
5675,0.00531511,858,224
5676,0.060975611,858,1640
5677,0.002583979,858,2928
5678,0.006060606,858,2936
5679,0.003787879,858,2384
5680,0.007853403,953,861
5681,0.0,953,2599
5682,0.022727273,953,821
5683,0.010250569,953,569
5684,0.028368793,953,763
5685,0.0,953,1955
5686,0.0,953,2664
5687,0.086206898,953,486
5688,0.0,2510,1893
5689,0.0,2510,1007
5690,0.0,2510,1016
5691,0.004016064,2510,1544
5692,0.003952569,2510,498
5693,0.003968254,2510,445
5694,0.0,2510,1475
5695,0.004016064,2510,904
5696,0.090000004,1028,24
5697,0.073170729,1028,1092
5698,0.108695649,1028,1078
5699,0.035294119,1028,737
5700,0.083333336,1028,1172
5701,0.084337346,1028,586
5702,0.112359554,1028,36
5703,0.051546391,1028,866
5704,0.096385539,1028,876
5705,0.047619049,1028,863
5706,0.05952381,1028,1853
5707,0.024691358,1028,1818
5708,0.048192769,1028,1524
5709,0.036231883,1028,669
5710,0.04074074,1028,2424
5711,0.022435898,1028,2384
5712,0.021912351,691,653
5713,0.063492067,691,441
5714,0.05882353,691,868
5715,0.0,2608,429
5716,0.0,2608,299
5717,0.073529415,1431,1491
5718,0.023076924,1431,1222
5719,0.047619049,1431,1760
5720,0.037383176,1431,42
5721,0.031128405,1431,635
5722,0.0,1431,827
5723,0.02739726,1431,1351
5724,0.01969178,1431,3097
5725,0.043478262,1431,597
5726,0.027355623,1431,738
5727,0.027491409,1431,2384
5728,0.0,2915,1806
5729,0.006092254,1903,3097
5730,0.057971016,1903,352
5731,0.016129032,1903,929
5732,0.003184713,1903,2323
5733,0.009375,1903,1656
5734,0.006849315,1903,224
5735,0.083333336,1903,131
5736,0.006699147,1903,920
5737,0.0,1903,2465
5738,0.0,1903,1963
5739,0.011764706,1903,706
5740,0.044943821,1903,89
5741,0.01,1903,69
5742,0.027322404,1903,1047
5743,0.0,23,2384
5744,0.0,2510,239
5745,0.00406504,2510,1134
5746,0.0,2510,347
5747,0.0,2510,1345
5748,0.012048192,2510,206
5749,0.015444015,2510,820
5750,0.028391168,2510,421
5751,0.003937008,2510,1546
5752,0.004032258,2510,579
5753,0.007462686,2510,754
5754,0.003968254,2510,1432
5755,0.0,2510,538
5756,0.011406844,2510,1605
5757,0.007490637,2510,1231
5758,0.007518797,2510,281
5759,0.003703704,2510,1691
5760,0.007285974,246,920
5761,0.009234829,246,861
5762,0.011764706,246,165
5763,0.014336918,246,83
5764,0.0,246,2347
5765,0.012195121,246,160
5766,0.029411765,246,1761
5767,0.003552398,246,2501
5768,0.003623188,246,2549
5769,0.003642987,246,2524
5770,0.038834952,1417,1051
5771,0.054545455,1417,858
5772,0.016666668,1417,1223
5773,0.018539976,1417,2645
5774,0.013840831,1417,2384
5775,0.040540539,1417,1175
5776,0.010416667,772,2327
5777,0.07692308,772,403
5778,0.008510638,88,1644
5779,0.0,88,2003
5780,0.017094018,88,1726
5781,0.005797102,88,2362
5782,0.0,88,846
5783,0.0,88,1936
5784,0.003144654,88,588
5785,0.00625,88,119
5786,0.003448276,88,2814
5787,0.0,88,2410
5788,0.0,88,2864
5789,0.0,88,2414
5790,0.02,261,635
5791,0.008613264,261,3097
5792,0.00608365,133,224
5793,0.005474452,133,920
5794,0.007968128,133,861
5795,0.096153848,133,299
5796,0.08510638,133,426
5797,0.0,133,2334
5798,0.07692308,133,489
5799,0.039999999,3,42
5800,0.004336514,3,3097
5801,0.0,3,2424
5802,0.0,3,2661
5803,0.006074411,3,224
5804,0.0,3,2737
5805,0.0,3,2936
5806,0.004857316,3,920
5807,0.003773585,3,2384
5808,0.127659574,1883,1094
5809,0.014048532,1883,2737
5810,0.016393442,1883,2936
5811,0.012091898,1883,920
5812,0.0,1883,2984
5813,0.014304291,1883,861
5814,0.017857144,1883,588
5815,0.020565553,1883,257
5816,0.005494506,1883,2153
5817,0.106382981,1883,558
5818,0.015527951,1883,1213
5819,0.122448981,1883,1027
5820,0.0,1883,1955
5821,0.002717391,1883,3054
5822,0.004344048,703,3097
5823,0.004728132,703,2645
5824,0.045801528,962,1085
5825,0.052631579,962,1119
5826,0.027173912,962,608
5827,0.111111112,962,892
5828,0.008710802,962,3097
5829,0.0,962,1966
5830,0.00862069,962,2362
5831,0.036199097,962,48
5832,0.009139376,962,224
5833,0.007917174,962,920
5834,0.007407407,962,2281
5835,0.014084507,962,706
5836,0.038834952,962,307
5837,0.032608695,962,89
5838,0.159999996,962,1655
5839,0.0,2496,1777
5840,0.005212858,1146,3097
5841,0.00472255,1146,2645
5842,0.013333334,1146,738
5843,0.003816794,1146,2424
5844,0.03167421,1146,48
5845,0.013201321,1146,400
5846,0.006844107,1146,224
5847,0.003891051,1146,2737
5848,0.006082725,1146,920
5849,0.189189196,1146,1538
5850,0.038834952,1146,421
5851,0.009205984,1146,569
5852,0.0,1146,3072
5853,0.0,1146,1948
5854,0.020618556,953,928
5855,0.03846154,1146,1047
5856,0.017786561,635,1852
5857,0.018255578,635,506
5858,0.01010101,635,1822
5859,0.014285714,635,114
5860,0.012,635,1806
5861,0.01632653,635,639
5862,0.086206898,691,1424
5863,0.0,691,3023
5864,0.086206898,691,659
5865,0.048076924,691,1119
5866,0.028985508,691,1557
5867,0.09375,691,894
5868,0.046875,691,1763
5869,0.028985508,691,1157
5870,0.071428575,691,36
5871,0.031468533,691,2384
5872,0.005357143,1212,83
5873,0.0,1212,2485
5874,0.025641026,1212,160
5875,0.0,1212,2501
5876,0.0,1212,2549
5877,0.0,1212,2524
5878,0.005882353,1629,2645
5879,0.02631579,1629,782
5880,0.0,1629,2376
5881,0.002528445,1629,2424
5882,0.146341458,1629,642
5883,0.07692308,1629,166
5884,0.010752688,1629,3084
5885,0.012269938,1629,3164
5886,0.012345679,1629,1656
5887,0.0,1629,2384
5888,0.013333334,738,1146
5889,0.013422819,738,1153
5890,0.0,738,2461
5891,0.0,738,2649
5892,0.009202454,738,2130
5893,0.006557377,738,1524
5894,0.05466238,738,1260
5895,0.012903226,738,467
5896,0.0,738,2854
5897,0.059360731,738,929
5898,0.0330033,738,778
5899,0.024553571,738,2168
5900,0.0,738,1980
5901,0.036093418,738,3152
5902,0.030100334,738,345
5903,0.02631579,738,1411
5904,0.0625,953,1417
5905,0.006034483,953,3097
5906,0.008196721,953,2645
5907,0.03626943,953,929
5908,0.0,953,2502
5909,0.0,953,2061
5910,0.012779552,953,400
5911,0.009077156,953,224
5912,0.054347824,953,1640
5913,0.020618556,953,1245
5914,0.013661202,953,846
5915,0.009708738,953,920
5916,0.044117648,953,1764
5917,0.006944444,953,2281
5918,0.025974026,953,768
5919,0.009478673,953,69
5920,0.003541913,2645,685
5921,0.006968641,2645,750
5922,0.006936416,2645,641
5923,0.005841122,2645,1757
5924,0.002361275,2645,1600
5925,0.027272727,2645,806
5926,0.011655011,2645,1426
5927,0.007083825,2645,90
5928,0.002350176,2645,936
5929,0.004678363,2645,461
5930,0.010550996,2645,864
5931,0.004689332,2645,1010
5932,0.003500583,2645,576
5933,0.001175088,2645,1756
5934,0.005868545,2645,1015
5935,0.008215962,2645,582
5936,0.051068883,226,2424
5937,0.0,226,3152
5938,0.072033897,226,1234
5939,0.08130081,226,10
5940,0.109243698,226,1702
5941,0.027777778,226,166
5942,0.047619049,226,562
5943,0.0390625,226,1732
5944,0.049586777,226,651
5945,0.055555556,226,21
5946,0.048387095,226,1708
5947,0.160583943,226,1333
5948,0.074245937,226,436
5949,0.056818184,226,803
5950,0.056451611,226,1898
5951,0.067857146,226,69
5952,0.0,3023,439
5953,0.0,3023,1586
5954,0.0,3023,984
5955,0.0,3023,399
5956,0.0,3023,511
5957,0.0,3023,92
5958,0.0,3023,285
5959,0.0,3023,115
5960,0.0,3023,1908
5961,0.0,3023,1485
5962,0.0,3023,1390
5963,0.0,3023,564
5964,0.0,3023,206
5965,0.0,3023,1370
5966,0.0,3023,613
5967,0.0,3023,1780
5968,0.021978023,659,1550
5969,0.006779661,659,2814
5970,0.016129032,659,1696
5971,0.0,659,2709
5972,0.0,659,2927
5973,0.008298756,659,653
5974,0.035714287,1474,42
5975,0.0,1474,2464
5976,0.036649216,1474,608
5977,0.006902502,1474,3097
5978,0.03125,1474,1726
5979,0.0,1474,3014
5980,0.010723861,1474,436
5981,0.014184397,1474,803
5982,0.0,1474,2574
5983,0.007067138,1474,502
5984,0.013986014,1726,131
5985,0.050420169,1726,1131
5986,0.016528925,1726,52
5987,0.024193548,1726,1714
5988,0.040650405,1726,1377
5989,0.016528925,1726,741
5990,0.051173992,1726,920
5991,0.033613447,1726,1435
5992,0.040322579,1726,731
5993,0.016666668,1726,1407
5994,0.040322579,1726,290
5995,0.040983606,1726,1451
5996,0.032000002,1726,1035
5997,0.033898305,1726,1379
5998,0.057268724,1726,768
5999,0.024793388,1726,59
6000,0.017241379,1518,1798
6001,0.007692308,1518,3044
6002,0.006074411,1518,224
6003,0.007917174,1518,920
6004,0.020547945,1518,768
6005,0.006613757,1518,861
6006,0.006880734,1518,569
6007,0.049180329,1518,1228
6008,0.071428575,1518,584
6009,0.05172414,1518,1696
6010,0.0,1518,2914
6011,0.013888889,1518,2846
6012,0.027624309,1518,1025
6013,0.029850746,724,1085
6014,0.003463204,724,3097
6015,0.003529412,724,2645
6016,0.01238938,1126,2549
6017,0.012455516,1126,2524
6018,0.0,2204,328
6019,0.029411765,2204,188
6020,0.0,2204,552
6021,0.012195121,2204,1178
6022,0.008130081,2204,499
6023,0.012195121,2204,701
6024,0.011235955,2204,86
6025,0.0,2204,124
6026,0.011494253,2204,226
6027,0.0,2204,779
6028,0.010869565,2204,882
6029,0.0,2204,857
6030,0.011764706,2204,1251
6031,0.011627907,2204,147
6032,0.025362318,2510,294
6033,0.004048583,2510,1413
6034,0.003968254,2510,1766
6035,0.003968254,2510,399
6036,0.0,2510,259
6037,0.008064516,2510,1452
6038,0.003937008,2510,702
6039,0.004016064,2510,242
6040,0.003984064,2510,418
6041,0.00406504,2510,1528
6042,0.004032258,2510,189
6043,0.0,2510,1242
6044,0.0,2510,268
6045,0.0,2510,32
6046,0.003891051,2510,1450
6047,0.003952569,2510,1124
6048,0.005172414,3097,262
6049,0.004340278,3097,580
6050,0.01188455,3097,349
6051,0.005159071,3097,598
6052,0.004340278,3097,1252
6053,0.005185825,3097,1158
6054,0.006092254,3097,776
6055,0.006071119,3097,108
6056,0.006044905,3097,597
6057,0.006044905,3097,201
6058,0.005203816,3097,572
6059,0.004340278,3097,72
6060,0.006065858,3097,527
6061,0.005194805,3097,1834
6062,0.008576329,3097,1175
6063,0.006055363,3097,1229
6064,0.084507041,1431,1160
6065,0.085714288,1431,513
6066,0.05319149,1431,369
6067,0.089552239,1431,1197
6068,0.083333336,1431,1538
6069,0.041666668,1431,1885
6070,0.030303031,1431,1057
6071,0.015625,1431,2063
6072,0.057142857,1431,1583
6073,0.068965517,1431,1550
6074,0.06779661,1431,1299
6075,0.054054055,1431,1751
6076,0.085365854,1431,1370
6077,0.024229076,1431,706
6078,0.037500001,1431,281
6079,0.044776119,1431,307
6080,0.051282052,928,1206
6081,0.045000002,928,371
6082,0.020725388,928,544
6083,0.05319149,928,1012
6084,0.015384615,928,813
6085,0.091482647,928,1245
6086,0.019704433,928,259
6087,0.046728972,928,1095
6088,0.015957447,928,1094
6089,0.084982537,928,2737
6090,0.026881721,928,1507
6091,0.048543688,928,2936
6092,0.031413611,928,634
6093,0.063492067,928,504
6094,0.041450776,928,1831
6095,0.059999999,928,777
6096,0.25,705,1864
6097,0.008327025,705,224
6098,0.0,705,2611
6099,0.125,705,1030
6100,0.005141388,705,2737
6101,0.013736264,705,846
6102,0.009720535,705,920
6103,0.013192612,705,861
6104,0.010657194,705,83
6105,0.010498688,705,257
6106,0.006880734,705,706
6107,0.088235296,705,1406
6108,0.003533569,705,2501
6109,0.003603604,705,2549
6110,0.003623188,705,2524
6111,0.00877193,1111,3051
6112,0.007142857,1138,83
6113,0.012987013,1138,2347
6114,0.00462963,1138,706
6115,0.169491529,1138,433
6116,0.001779359,1138,2501
6117,0.001814882,1138,2549
6118,0.001824818,1138,2524
6119,0.004237288,988,1644
6120,0.0,988,2248
6121,0.016528925,988,226
6122,0.005376344,988,929
6123,0.002801121,988,846
6124,0.00625,988,119
6125,0.0,988,2814
6126,0.004329004,988,2927
6127,0.01010101,988,69
6128,0.003344482,870,2814
6129,0.00990099,870,378
6130,0.0,870,1955
6131,0.005665722,870,3054
6132,0.0,870,2501
6133,0.0,870,2414
6134,0.0,870,2549
6135,0.0,870,2524
6136,0.00591716,123,2645
6137,0.025423728,123,1726
6138,0.009433962,123,1079
6139,0.00867052,123,2362
6140,0.007490637,123,760
6141,0.011363637,123,1144
6142,0.006389776,123,2323
6143,0.048387095,123,1095
6144,0.0,2645,1023
6145,0.00472255,2645,1486
6146,0.0,2645,976
6147,0.005896227,2645,1686
6148,0.004683841,2645,1259
6149,0.003492433,2645,1114
6150,0.004739337,2645,1436
6151,0.001180638,2645,77
6152,0.007001167,2645,1615
6153,0.004705882,2645,615
6154,0.001175088,2645,134
6155,0.012600229,2645,1333
6156,0.003521127,2645,1792
6157,0.008225617,2645,84
6158,0.001173709,2645,1151
6159,0.151101783,2645,803
6160,0.021739131,221,81
6161,0.029999999,221,1788
6162,0.010471204,972,928
6163,0.009556907,972,3097
6164,0.008522728,972,2362
6165,0.067567565,972,352
6166,0.025974026,972,139
6167,0.035555556,972,48
6168,0.022950819,972,400
6169,0.009878419,972,224
6170,0.017241379,972,1607
6171,0.009124087,972,920
6172,0.02739726,972,2734
6173,0.01146789,972,569
6174,0.044776119,972,763
6175,0.056179777,221,516
