,first,second,jaccard_coeff,overlap_coeff,jaccard_genre_sim
62294,1850,103,0.079601988,0.385542154,0.008474576
62310,1787,174,0.070484579,0.22857143,0.004600142
62326,1787,675,0.08994709,0.515151501,0.003755055
62342,1869,1063,0.078947365,0.157894731,0.006616257
62374,1593,1047,0.068062827,0.649999976,0.042016808
62454,1859,1063,0.155172408,0.473684222,0.003393117
62470,1854,173,0.014285714,0.142857149,0.115898959
62486,1892,178,0.040816326,0.333333343,0.00407332
62502,1867,25,0.0234375,0.272727281,0.006343453
62534,1699,127,0.040150564,0.516129017,0.004132231
62550,1845,190,0.068376072,0.163265303,0.0
62582,1664,747,0.1328125,0.265625,0.004545454
